date,open,high,low,close,volume,amount
2022-09-02,154.72,154.72,151.3,153.0,1541178.0,236182883.0
2022-09-05,152.11,153.0,144.45,147.06,2715892.0,397389059.0
2022-09-06,147.0,148.96,140.25,142.65,3411556.0,484997554.0
2022-09-07,142.39,142.39,138.12,138.98,2286750.0,318592106.0
2022-09-08,139.31,140.51,136.45,137.61,2518543.0,347547875.0
2022-09-09,139.0,142.01,137.0,140.92,2041316.0,287034436.0
2022-09-13,140.77,143.74,137.31,138.06,6897947.0,961240262.0
2022-09-14,137.02,138.85,136.55,137.22,3239789.0,444957224.0
2022-09-15,137.62,143.21,137.62,141.2,5208425.0,732521851.0
2022-09-16,141.5,147.88,141.2,143.56,3486283.9999999995,503953912.0
2022-09-19,140.6,146.43,139.11,144.21,3155634.0,453118816.0
2022-09-20,144.5,148.88,144.5,147.79,3131724.0,460543297.0
2022-09-21,147.99,149.8,145.5,147.0,2122888.0,312893145.0
2022-09-22,147.0,147.0,143.02,145.1,2533460.0,366924760.0
2022-09-23,146.01,149.55,144.14,147.93,3026093.0,445597316.0
2022-09-26,146.6,156.66,146.6,153.29,3723914.0,574114567.0
2022-09-27,153.88,161.0,153.88,160.77,3362033.0,533120644.0
2022-09-28,159.0,163.55,158.43,158.83,3319201.9999999995,532090707.00000006
2022-09-29,160.42,161.58,155.91,157.5,3851733.9999999995,608781311.0
2022-09-30,157.1,159.0,153.61,155.28,1955141.0,303749690.0
2022-10-10,156.65,156.65,151.0,151.71,2230250.0,341777165.0
2022-10-11,152.49,157.0,147.0,155.31,3321599.0,508888292.0
2022-10-12,156.03,156.99,150.53,154.35,2223227.0,340470101.0
2022-10-13,154.47,158.98,153.0,156.58,1835913.0,287466456.0
2022-10-14,156.02,161.0,154.88,159.6,2255011.0,358929768.0
2022-10-17,163.0,165.79,156.6,158.3,2979366.0,477530484.0
2022-10-18,158.3,160.5,151.48,152.98,2774062.0,427125560.0
2022-10-19,152.98,154.5,146.9,147.8,2933034.0,437520602.0
2022-10-20,147.0,149.83,145.45,147.0,2597104.0,382480355.0
2022-10-21,146.1,149.2,143.2,145.55,1632493.0,237186158.0
2022-10-24,144.1,145.53,139.6,142.0,2952355.0,417968122.0
2022-10-25,141.0,145.9,139.0,144.33,2727840.0,389156032.0
2022-10-26,142.5,148.5,142.5,144.9,2708796.0,395927698.0
2022-10-27,145.33,147.3,143.2,143.43,2112154.0,307066489.0
2022-10-28,142.61,145.98,134.6,136.02,3435325.0,476228333.0
2022-10-31,135.6,136.5,131.32,134.33,2622905.0,352159197.0
2022-11-01,135.0,145.12,132.9,145.0,3463418.0,486332451.0
2022-11-02,145.0,156.87,144.15,154.32,4434918.0,674187445.0
2022-11-03,152.52,159.99,152.44,157.29,2783975.0,432679776.0
2022-11-04,156.3,166.13,153.23,161.73,3901933.0,630957063.0
2022-11-07,161.73,166.06,156.0,164.51,4051842.0,661425338.0
2022-11-08,164.5,167.02,160.61,164.36,3698219.9999999995,603495514.0
2022-11-09,164.01,165.34,156.0,156.71,3615644.0,574655421.0
2022-11-10,156.72,158.9,153.9,155.45,2010299.0000000002,312886187.0
2022-11-11,160.05,167.6,155.2,157.73,3599879.0,577360161.0
2022-11-14,154.42,158.17,149.49,150.04,4493466.0,682114752.0
2022-11-15,152.0,153.31,149.7,149.95,3969544.9999999995,600356603.0
2022-11-16,149.71,155.8,148.0,154.5,4778228.0,729430532.0
2022-11-17,153.49,156.15,151.58,153.85,3194539.0,491469443.0
2022-11-18,155.0,157.6,152.75,156.37,2573065.0,400495005.0
2022-11-21,154.0,155.0,149.01,149.84,2300566.0,346244614.0
2022-11-22,148.07,151.86,147.82,148.95,2179141.0,326402249.0
2022-11-23,148.08,150.38,146.2,149.23,1928509.9999999998,285550492.0
2022-11-24,148.12,153.69,148.0,150.9,2018531.0000000002,306092245.0
2022-11-25,149.81,151.15,147.17,147.5,1800093.0,267517006.99999997
2022-11-28,145.39,148.16,143.02,148.03,3215073.0,468809077.0
2022-11-29,147.89,157.2,147.04,156.77,3751740.0,580078782.0
2022-11-30,156.78,159.88,153.7,158.0,2802162.0,441581132.0
2022-12-01,165.9,169.14,162.0,164.32,5920521.0,980279770.0
2022-12-02,163.68,166.47,160.1,164.2,2990905.0,487905410.0
2022-12-05,164.55,164.99,159.4,160.68,4785819.0,774724248.0
2022-12-06,159.0,168.77,158.2,162.99,3327164.0,545527858.0
2022-12-07,162.18,165.8,160.61,162.3,2358168.0,384712802.0
2022-12-08,161.47,165.58,159.67,164.48,2452841.0,401492208.0
2022-12-09,163.6,167.5,161.15,167.23,2950513.0,487909314.0
2022-12-12,166.08,168.96,164.3,165.0,2603119.0,431668317.0
2022-12-13,165.1,166.19,161.99,165.59,1911402.0,315403311.0
2022-12-14,165.0,172.14,162.05,170.89,3413333.0,581070562.0
2022-12-15,170.0,170.89,162.2,165.65,2858341.0,473338565.0
2022-12-16,164.6,166.77,163.0,166.4,1648784.0,271154961.0
2022-12-19,164.1,165.97,161.3,163.19,2132103.0,348001744.0
2022-12-20,163.19,163.19,157.18,159.99,3219197.0,512797549.0
2022-12-21,161.59,162.29,157.0,157.55,2049203.0,325838810.0
2022-12-22,159.87,164.0,156.47,160.79,3814272.0,614721866.0
2022-12-23,158.89,163.49,157.01,160.85,1762281.0000000002,284041796.0
2022-12-26,163.28,166.0,161.46,164.22,2449205.0,402065339.0
2022-12-27,164.1,168.76,163.55,166.0,1975790.0000000002,328276575.0
2022-12-28,164.51,166.5,163.01,164.25,1567980.0,257433051.0
2022-12-29,163.28,163.86,160.3,162.49,2046568.0,332223887.0
2022-12-30,162.8,165.0,159.59,161.88,2283997.0,370023227.0
2023-01-03,161.96,163.5,157.21,158.36,2762024.0,438564892.0
2023-01-04,157.37,161.5,156.51,157.41,2848823.0,450705109.0
2023-01-05,157.41,164.23,156.78,162.99,3058583.0,495790466.0
2023-01-06,162.99,162.99,159.75,162.0,2008198.0,324844196.0
2023-01-09,159.58,163.58,154.5,160.48,4452418.0,710763291.0
2023-01-10,158.98,162.35,157.7,160.7,4011981.0,641979049.0
2023-01-11,161.0,161.57,158.16,158.75,2361320.0,377271305.0
2023-01-12,158.0,160.39,155.0,157.13,2293892.0,359452049.0
2023-01-13,157.05,162.32,156.2,161.0,2440512.0,391915533.0
2023-01-16,161.43,172.11,160.5,169.3,5612698.0,948293536.0
2023-01-17,168.96,170.17,165.0,168.4,2139695.0,360357895.0
2023-01-18,167.5,168.16,163.61,163.99,2583563.0,428111740.0
2023-01-19,164.18,164.18,158.4,160.23,2990759.0,479594582.0
2023-01-20,160.01,164.88,160.0,162.28,1912875.0,311756874.0
2023-01-30,166.0,168.88,160.36,162.5,3296776.0,537357613.0
2023-01-31,162.0,164.0,157.0,159.27,4453309.0,716233143.0
2023-02-01,159.59,163.5,158.78,163.03,4061858.0,656547041.0
2023-02-02,161.53,168.66,159.49,166.3,3890711.0,645241724.0
2023-02-03,167.8,168.46,164.2,165.7,2451332.0,407613637.0
2023-02-06,164.99,164.99,160.07,161.27,3401662.0000000005,551043785.0
2023-02-07,161.27,164.84,157.4,157.74,3147277.0,501344369.0
2023-02-08,157.88,158.87,156.7,156.7,2244316.0,353676924.0
2023-02-09,157.0,158.48,155.99,156.76,2511266.0,394392840.0
2023-02-10,156.51,160.47,155.0,159.95,2642789.0,417140834.0
2023-02-13,158.0,166.88,157.45,166.09,4844652.0,792885910.0
2023-02-14,165.27,169.88,165.27,168.89,3650433.0,612946081.0
2023-02-15,167.91,169.76,166.06,168.8,2731384.0,458509528.0
2023-02-16,167.92,172.88,167.92,170.5,3146651.0,537942968.0
2023-02-17,168.03,176.54,167.66,173.35,3435936.0,597306666.0
2023-02-20,172.22,175.89,169.85,170.72,2397168.0,411320455.0
2023-02-21,171.33,173.14,167.6,168.97,2339290.0,395642469.0
2023-02-22,167.6,170.2,164.26,165.5,2804243.0,467443749.0
2023-02-23,165.49,166.39,161.6,162.54,2395692.0,391185594.0
2023-02-24,163.56,163.58,160.56,162.13,1530747.0,247754182.0
2023-02-27,161.88,165.35,159.8,164.67,2966303.0,482922822.0
2023-02-28,164.0,165.6,161.5,163.48,3077337.0,503510735.0
2023-03-01,163.12,164.8,161.68,162.91,2787962.0,454692851.0
2023-03-02,161.91,164.37,161.1,161.81,2153947.0,349146302.0
2023-03-03,162.49,163.36,160.02,161.34,1844293.0,297971284.0
2023-03-06,161.34,165.3,159.21,164.17,3385647.0,553956620.0
2023-03-07,163.89,165.04,162.54,162.87,1764991.9999999998,289147994.0
2023-03-08,161.5,162.87,159.0,160.21,2199536.0,352501356.0
2023-03-09,161.0,162.0,157.4,158.71,2021531.0000000002,321151261.0
2023-03-10,157.53,160.1,157.53,158.9,1993658.0000000002,317354157.0
2023-03-13,163.67,169.77,162.22,168.03,6714873.0,1115895809.0
2023-03-14,167.83,168.49,165.0,166.3,2669084.0,444894368.0
2023-03-15,167.0,167.8,162.66,163.0,2313129.0,380214270.0
2023-03-16,162.7,167.35,162.6,163.3,3058414.0,505057524.0
2023-03-17,164.9,164.9,159.21,159.55,2923774.0,470247870.0
2023-03-20,159.6,159.6,154.7,156.56,2804965.0,439519051.0
2023-03-21,156.46,162.38,156.21,161.2,2483307.0,396773228.0
2023-03-22,161.2,162.2,157.58,158.35,2209387.0,351781878.0
2023-03-23,158.02,160.19,157.05,159.78,1475478.0,234977601.0
2023-03-24,159.0,161.62,159.0,160.71,1747640.0000000002,280518743.0
2023-03-27,160.0,161.4,156.7,156.91,2153618.0,339229195.0
2023-03-28,157.54,160.5,156.22,159.97,1823175.9999999998,288799506.0
2023-03-29,159.28,161.3,159.28,160.19,1407035.0,225575043.0
2023-03-30,160.0,163.85,160.0,163.2,1999647.0,324519590.0
2023-03-31,163.21,165.4,162.0,163.63,1962625.9999999998,322279118.0
2023-04-03,163.68,164.94,158.91,159.5,3343325.0,536519214.00000006
2023-04-04,158.5,161.89,157.0,158.81,2414494.0,383383251.0
2023-04-06,158.81,159.0,156.0,156.8,1680768.0,263926221.00000003
2023-04-07,156.85,159.45,155.52,156.19,1890621.0,296616362.0
2023-04-10,155.1,158.5,152.6,158.0,2222737.0,346586394.0
2023-04-11,157.5,159.99,153.26,154.6,2568719.0,399903319.0
2023-04-12,154.96,154.96,148.76,149.0,3756214.0,563782372.0
2023-04-13,149.22,150.85,146.8,149.33,2796139.0,416985728.0
2023-04-14,149.33,151.26,145.65,146.06,3155695.0,463785890.0
2023-04-17,145.99,153.06,145.99,151.5,3624464.0,546662669.0
2023-04-18,151.52,156.38,150.74,153.69,2741235.0,421664511.0
2023-04-19,154.5,154.66,152.1,152.98,1400542.0,214289239.0
2023-04-20,153.0,153.5,149.0,149.5,2097535.0,315754646.0
2023-04-21,150.5,154.18,149.0,152.36,1868722.0,285064684.0
2023-04-24,153.0,153.46,149.67,151.44,2726205.0,412791997.0
2023-04-25,164.0,166.58,164.0,166.58,6937553.0,1153525567.0
2023-04-26,167.23,173.9,165.56,171.6,9566877.0,1630982811.0
2023-04-27,170.98,171.98,166.36,169.56,6356976.0,1074653296.0
2023-04-28,169.1,173.6,164.56,169.88,8078582.000000001,1357439015.0
2023-05-04,168.18,171.3,165.0,167.22,3308908.9999999995,553010772.0
2023-05-05,166.04,170.0,165.8,166.78,2431197.0,407465951.0
2023-05-08,167.16,167.16,162.11,164.8,2513578.0,411722556.0
2023-05-09,164.0,164.1,161.55,162.18,2582936.0,419764243.0
2023-05-10,161.6,163.25,160.63,161.77,2979316.0,482668946.0
2023-05-11,161.95,163.5,160.86,161.42,2076884.9999999998,336431075.0
2023-05-12,161.0,163.39,158.5,158.96,1834009.9999999998,294244408.0
2023-05-15,158.96,159.92,156.06,157.49,1763816.0,277483429.0
2023-05-16,157.49,158.0,155.09,156.53,2190190.0,341781565.0
2023-05-17,156.6,157.52,155.01,157.52,2150253.0,336365520.0
2023-05-18,157.01,161.6,157.01,158.03,2682424.0,427289593.0
2023-05-19,158.03,166.0,156.16,163.5,3491354.0,568184065.0
2023-05-22,163.5,169.28,162.57,166.39,2895611.0,481729208.0
2023-05-23,166.5,168.47,163.8,164.8,2709550.0,449354244.0
2023-05-24,166.0,166.69,162.25,164.21,1995050.0,327058304.0
2023-05-25,164.3,166.23,160.71,161.96,2311492.0,376614327.0
2023-05-26,161.5,162.5,159.43,159.53,1240800.0,199062647.0
2023-05-29,159.53,160.49,155.5,157.2,2247181.0,352607788.0
2023-05-30,157.83,158.0,155.28,157.16,2134261.0,335002929.0
2023-05-31,157.3,157.8,153.77,154.13,2477174.0,383596951.0
2023-06-01,155.3,158.85,154.15,156.0,2119161.0,331021674.0
2023-06-02,156.1,157.98,154.5,157.02,2486118.0,388984923.0
2023-06-05,156.76,156.76,148.35,149.78,4031324.0,606535936.0
2023-06-06,149.89,153.0,148.08,151.88,2523276.0,382480550.0
2023-06-07,150.83,153.3,150.51,151.7,1403120.0,212389560.0
2023-06-08,151.67,152.9,150.0,152.25,1988683.0000000002,301933702.0
2023-06-09,153.2,153.9,150.65,151.2,4022044.0,613113938.0
2023-06-12,150.79,157.15,149.27,156.2,3102286.0,479014400.0
2023-06-13,156.19,160.6,154.99,155.84,2225496.0,349124301.0
2023-06-14,156.45,159.68,154.68,155.63,2481457.0,388811921.0
2023-06-15,156.25,161.96,155.9,161.52,3242193.0,517694917.0
2023-06-16,160.2,161.99,157.59,158.31,3004798.0,477147361.0
2023-06-19,159.98,162.88,158.52,160.5,2983556.0,480040821.0
2023-06-20,160.5,162.0,158.77,159.9,1394906.0,223771585.0
2023-06-21,159.01,160.51,156.94,157.72,1709400.0,270295319.0
2023-06-26,156.16,158.8,155.6,158.2,1827200.9999999998,287967704.0
2023-06-27,156.8,159.44,155.51,157.3,1604812.0,253039551.0
2023-06-28,157.33,163.0,156.4,162.45,2130790.0,343059368.0
2023-06-29,161.89,161.89,155.3,156.88,2759363.0,433840346.0
2023-06-30,156.07,157.49,143.16,146.8,7341137.0,1095343261.0
2023-07-03,145.7,146.91,141.66,146.3,6078479.0,880840071.0
2023-07-04,145.7,145.75,137.99,143.9,8492863.0,1200409023.0
2023-07-05,143.2,145.86,141.24,144.46,3453596.0,497037100.0
2023-07-06,144.5,150.98,143.0,149.97,5649208.0,839705516.0
2023-07-07,148.75,152.2,148.43,149.77,2256910.0,338731651.0
2023-07-10,149.54,151.25,147.68,148.57,1892855.0,281523385.0
2023-07-11,148.33,149.51,147.35,148.21,1118919.0,165835255.0
2023-07-12,148.26,149.86,146.66,148.2,1814843.0,268164349.0
2023-07-13,148.7,152.26,146.09,150.99,2468526.0,370745902.0
2023-07-14,150.8,153.0,149.5,152.58,2023600.0,307204579.0
2023-07-17,154.0,154.01,147.02,148.87,2714542.0,404565753.0
2023-07-18,149.5,151.0,146.88,150.31,2421684.0,360963015.0
2023-07-19,149.6,150.3,145.99,146.7,1655470.0,243624122.0
2023-07-20,146.8,148.5,146.54,147.19,1057390.0,155989028.0
2023-07-21,147.72,149.3,146.46,149.16,1164345.0,173090778.0
2023-07-24,148.8,149.74,147.6,148.5,739079.0,109784296.0
2023-07-25,149.0,152.32,149.0,151.78,2260454.0,341918159.0
2023-07-26,151.78,154.16,150.71,153.3,1784624.0000000002,273361460.0
2023-07-27,153.64,155.0,152.21,152.88,1526747.0,234269447.0
2023-07-28,152.0,156.55,152.0,155.6,1707480.0,264640058.00000003
2023-07-31,155.8,161.33,153.11,154.2,2995119.0,465861400.0
2023-08-01,157.0,157.29,149.45,151.37,2513800.0,384100009.0
2023-08-02,151.36,151.36,146.34,147.47,2624088.0,388394290.0
2023-08-03,146.73,148.2,146.5,147.46,1803353.0,265511527.0
2023-08-04,148.6,150.66,148.0,148.56,2071839.0,309122435.0
2023-08-07,148.6,149.55,145.5,146.43,2343547.0,343595838.0
2023-08-08,146.34,149.49,145.35,148.96,2121543.0,314830512.0
2023-08-09,148.97,149.99,147.8,148.76,2083720.0,309833852.0
2023-08-10,148.0,149.6,147.7,148.2,1494493.0,221670925.0
2023-08-11,148.21,148.89,146.2,147.3,1368803.0,202279977.0
2023-08-14,146.0,148.76,143.97,147.05,1754666.9999999998,256260956.0
2023-08-15,147.21,147.99,142.2,143.4,2433396.0,349873368.0
2023-08-16,142.7,143.57,139.65,141.5,2855400.0,402909134.0
2023-08-17,140.11,141.26,139.11,140.2,2124360.0,297659012.0
2023-08-18,139.78,140.19,132.55,136.14,5608793.0,762001212.0
2023-08-21,136.0,138.0,135.04,135.64,2037528.0,277977799.0
2023-08-22,135.64,137.08,132.62,136.59,2319595.0,313659576.0
2023-08-23,135.08,136.22,133.91,133.97,1142415.0,154087742.0
2023-08-24,133.9,138.1,133.38,137.15,1452226.0,197864863.0
2023-08-25,137.0,137.44,130.18,132.31,4298850.0,568230608.0
2023-08-28,138.45,138.49,125.01,128.77,7367028.0,950937435.0
2023-08-29,128.04,129.4,126.14,129.0,5020387.0,642854481.0
2023-08-30,128.83,132.61,128.0,130.04,2885595.0,375584950.0
2023-08-31,130.5,132.4,129.43,130.5,2013987.0,264110652.0
2023-09-01,130.54,135.16,130.54,133.56,2710059.0,363253230.0
2023-09-04,133.57,136.31,133.29,134.8,2462919.0,332531247.0
2023-09-05,135.05,135.14,133.6,134.13,1524399.0,204439444.0
2023-09-06,134.13,134.59,133.13,133.61,950304.9999999999,127071212.0
2023-09-07,133.3,133.33,131.38,132.25,829700.0,109795476.0
2023-09-08,131.0,132.5,130.94,131.37,829704.0000000001,109228637.0
2023-09-11,137.1,138.91,134.1,135.11,3805111.0,517056284.0
2023-09-12,134.56,139.4,134.21,138.41,3138684.0,433147854.0
2023-09-13,137.68,140.5,137.0,138.4,1259000.0,174463757.0
2023-09-14,137.96,139.0,135.9,136.47,1528616.0,209303287.0
2023-09-15,135.32,136.5,131.4,131.79,2554134.0,339335641.0
2023-09-18,131.81,131.91,129.21,130.1,2128704.0,277280088.0
2023-09-19,130.33,130.33,127.02,128.09,1767868.9999999998,226142037.0
2023-09-20,127.6,127.6,125.11,125.64,2418550.0,304934142.0
2023-09-21,126.0,129.65,125.5,128.5,3236871.0,414573057.0
2023-09-22,129.43,129.96,125.9,129.72,2024440.0000000002,259575969.0
2023-09-25,129.3,134.28,128.8,131.95,3601926.9999999995,476923889.0
2023-09-26,131.99,134.0,130.2,130.74,1938031.0000000002,255730105.0
2023-09-27,131.95,133.22,130.6,131.12,1621736.0,212929237.0
2023-09-28,133.0,133.0,122.5,124.0,5270954.0,662409098.0
2023-10-09,124.22,124.66,121.36,121.8,2602500.0,318720665.0
2023-10-10,121.59,122.52,119.25,120.06,2386350.0,286853498.0
2023-10-11,119.99,122.15,119.89,121.5,2054304.0,249112260.0
2023-10-12,121.24,122.18,118.58,119.84,1802698.0,216488872.0
2023-10-13,119.58,119.84,116.98,118.66,2036888.0,240941072.0
2023-10-16,118.49,118.49,115.71,116.47,1826705.0,212965925.0
2023-10-17,116.6,117.64,115.5,117.12,1250878.0,146204669.0
2023-10-18,117.35,119.82,116.16,118.89,2144241.0,254702864.0
2023-10-19,118.28,118.84,116.3,117.86,1693424.0000000002,199140532.0
2023-10-20,117.11,117.68,115.22,115.72,1482365.0,172013009.0
2023-10-23,114.6,115.66,112.0,114.2,3131615.0,355575764.0
2023-10-24,114.2,115.25,113.45,114.02,1957104.0,223710556.0
2023-10-25,115.52,118.5,114.81,114.9,2402487.0,278263500.0
2023-10-26,114.48,116.6,113.59,116.4,1563378.0,180120174.0
2023-10-27,122.0,128.04,119.8,126.43,8549833.0,1068142118.0
2023-10-30,126.43,130.94,126.43,129.22,4593907.0,592974711.0
2023-10-31,129.09,130.16,127.8,129.21,1715857.0,221170234.0
2023-11-01,130.44,130.99,127.11,127.54,1934493.0,248275186.0
2023-11-02,126.83,128.19,124.67,125.7,2378903.0,299521731.0
2023-11-03,126.24,129.2,125.04,128.97,2524731.0,323880752.0
2023-11-06,129.8,130.11,126.59,126.9,2626279.0,335979779.0
2023-11-07,126.51,128.41,126.02,126.76,1194380.0,151961211.0
2023-11-08,126.76,127.69,125.2,126.0,1558383.0,196820967.0
2023-11-09,125.67,126.88,124.0,126.0,1879749.0000000002,235640814.0
2023-11-10,125.0,127.0,124.71,126.14,1078237.0,135667740.0
2023-11-13,126.13,126.13,122.12,122.75,1869032.0,230764415.0
2023-11-14,123.98,123.98,119.6,120.17,1782899.0000000002,215527010.0
2023-11-15,121.51,121.6,116.4,118.31,4601053.0,541749231.0
2023-11-16,117.89,118.3,116.2,117.41,1915775.0,224664922.0
2023-11-17,116.67,117.4,116.0,116.67,1448450.0,168926025.0
2023-11-20,116.68,116.78,113.57,113.75,3288233.9999999995,377421426.0
2023-11-21,114.3,117.31,113.6,116.24,3512340.0,406993091.0
2023-11-22,116.29,116.3,114.5,114.73,2165851.0,249807734.0
2023-11-23,115.0,115.09,112.83,114.72,1828331.0000000002,208056321.0
2023-11-24,114.97,115.49,113.41,114.89,1753500.9999999998,200622773.0
2023-11-27,115.1,115.2,112.05,113.25,3090315.0,349189411.0
2023-11-28,112.8,113.98,112.19,112.6,2303296.0,260204755.0
2023-11-29,112.73,113.74,108.52,113.35,5896609.0,653873414.0
2023-11-30,112.5,114.6,111.65,114.28,3586951.0,406152295.0
2023-12-01,113.55,113.98,110.18,110.3,4096462.9999999995,455675596.0
2023-12-04,111.09,111.28,106.41,107.1,5068505.0,545053458.0
2023-12-05,106.1,107.8,105.0,105.02,3420217.0,363868102.0
2023-12-06,104.98,105.9,103.88,104.92,2743438.0,287001402.0
2023-12-07,104.39,105.88,102.7,105.19,2520645.0,263005821.0
2023-12-08,105.54,106.95,104.2,105.73,3720297.0,393595436.0
2023-12-11,102.49,106.04,100.57,105.61,2992345.0,312687971.0
2023-12-12,104.94,107.63,104.79,105.38,2612962.0,277529817.0
2023-12-13,104.83,104.83,101.7,102.2,2783304.0,285479309.0
2023-12-14,103.0,103.0,99.8,99.9,3038254.0,306244857.0
2023-12-15,100.43,104.34,100.0,101.2,2936874.0,299882630.0
2023-12-18,100.67,100.93,99.2,99.38,2407442.0,240274449.0
2023-12-19,99.1,99.55,97.78,98.54,2021398.0,198802169.0
2023-12-20,98.65,99.84,96.42,96.49,2244563.0,218759834.0
2023-12-21,95.98,98.4,95.88,97.55,2791585.0,271805994.0
