序号,日期,总资产,现金,股票市值,601088_持股,601225_持股,600985_持股,002738_持股,000933_持股,000807_持股,601898_持股,002460_持股,600079_持股,603345_持股
113,2023-03-24,33600105.0,4500000.0,29100105.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
114,2023-03-31,33678009.0,4500000.0,29178009.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
115,2023-04-07,32745499.0,4500000.0,28245499.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
116,2023-04-14,34215303.0,4500000.0,29715303.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
117,2023-04-21,34813629.0,4500000.0,30313629.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
118,2023-04-28,34150583.0,4500000.0,29650583.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
119,2023-05-05,33905783.0,4500000.0,29405783.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
120,2023-05-12,34361348.0,4500000.0,29861348.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
121,2023-05-19,34520879.0,4500000.0,30020879.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
122,2023-05-26,31906177.0,4500000.0,27406177.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
123,2023-06-02,31823657.0,4500000.0,27323657.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
124,2023-06-09,32796531.0,4500000.0,28296531.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
125,2023-06-16,32950337.0,4500000.0,28450337.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
126,2023-06-21,31610387.0,4500000.0,27110387.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
127,2023-06-30,32116204.0,4500000.0,27616204.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
128,2023-07-07,33167364.0,4500000.0,28667364.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
129,2023-07-14,33488608.0,4500000.0,28988608.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
130,2023-07-21,32417402.0,4500000.0,27917402.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
131,2023-07-28,33477168.0,4500000.0,28977168.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
132,2023-08-04,32748774.0,4500000.0,28248774.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
133,2023-08-11,32398164.0,4500000.0,27898164.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
134,2023-08-18,31796199.0,4500000.0,27296199.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
135,2023-08-25,31774674.0,4500000.0,27274674.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
136,2023-09-01,33831309.0,4500000.0,29331309.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
137,2023-09-08,34241963.0,4500000.0,29741963.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
138,2023-09-15,35057150.0,4500000.0,30557150.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
139,2023-09-22,34993941.0,4500000.0,30493941.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
140,2023-09-28,35029700.0,4500000.0,30529700.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
141,2023-10-13,34807509.0,4500000.0,30307509.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
142,2023-10-20,34096168.0,4500000.0,29596168.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
143,2023-10-27,33790636.0,4500000.0,29290636.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
144,2023-11-03,33848760.0,4500000.0,29348760.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
145,2023-11-10,34154702.0,4500000.0,29654702.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
146,2023-11-17,34312434.0,4500000.0,29812434.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
147,2023-11-24,34825544.0,4500000.0,30325544.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
148,2023-12-01,35292051.0,4500000.0,30792051.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
149,2023-12-08,34864131.0,4500000.0,30364131.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
150,2023-12-15,34640510.0,4500000.0,30140510.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
151,2023-12-22,35826192.0,4500000.0,31326192.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
152,2023-12-29,36504314.0,4500000.0,32004314.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
153,2024-01-05,38054600.0,4500000.0,33554600.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
154,2024-01-12,38574776.0,4500000.0,34074776.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
155,2024-01-19,37659894.0,4500000.0,33159894.0,208000,461500,189800,99600,311800,224200,480700,0,0,0
156,2024-01-26,40092877.3936,4056339.3936,36036538.0,208000,461500,189800,99600,311800,224200,480700,0,0,5800
157,2024-02-02,38959611.39918,2959652.3991799997,35999959.0,208000,461500,189800,114000,311800,224200,480700,11300,0,10700
158,2024-02-08,40400904.04958,2399523.0495799994,38001381.0,208000,461500,189800,123800,311800,224200,480700,19100,0,10700
159,2024-02-23,43315921.51886,2735950.5188599993,40579971.0,208000,461500,170900,123800,311800,224200,480700,19100,0,10700
160,2024-03-01,42933928.51886,2735950.5188599993,40197978.0,208000,461500,170900,123800,311800,224200,480700,19100,0,10700
161,2024-03-08,44305172.51886,2735950.5188599993,41569222.0,208000,461500,170900,123800,311800,224200,480700,19100,0,10700
162,2024-03-15,42448257.51886,2735950.5188599993,39712307.0,208000,461500,170900,123800,311800,224200,480700,19100,0,10700
163,2024-03-22,42206253.51886,2735950.5188599993,39470303.0,208000,461500,170900,123800,311800,224200,480700,19100,0,10700
164,2024-03-29,42467502.51886,2735950.5188599993,39731552.0,208000,461500,170900,123800,311800,224200,480700,19100,0,10700
165,2024-04-03,44898815.51886,2735950.5188599993,42162865.0,208000,461500,170900,123800,311800,224200,480700,19100,0,10700
166,2024-04-12,45500558.51886,2735950.5188599993,42764608.0,208000,461500,170900,123800,311800,224200,480700,19100,0,10700
167,2024-04-19,46335209.51886,2735950.5188599993,43599259.0,208000,461500,170900,123800,311800,224200,480700,19100,0,10700
168,2024-04-26,43323903.51886,2735950.5188599993,40587953.0,208000,461500,170900,123800,311800,224200,480700,19100,0,10700
169,2024-04-30,43604575.51886,2735950.5188599993,40868625.0,208000,461500,170900,123800,311800,224200,480700,19100,0,10700
170,2024-05-10,45331675.51886,2735950.5188599993,42595725.0,208000,461500,170900,123800,311800,224200,480700,19100,0,10700
171,2024-05-17,44055273.51886,2735950.5188599993,41319323.0,208000,461500,170900,123800,311800,224200,480700,19100,0,10700
172,2024-05-24,44844712.51886,2735950.5188599993,42108762.0,208000,461500,170900,123800,311800,224200,480700,19100,0,10700
173,2024-05-31,45832540.51886,2735950.5188599993,43096590.0,208000,461500,170900,123800,311800,224200,480700,19100,0,10700
174,2024-06-07,46122595.51886,2735950.5188599993,43386645.0,208000,461500,170900,123800,311800,224200,480700,19100,0,10700
175,2024-06-14,46170005.51886,2735950.5188599993,43434055.0,208000,461500,170900,123800,311800,224200,480700,19100,0,10700
176,2024-06-21,45047015.51886,2735950.5188599993,42311065.0,208000,461500,170900,123800,311800,224200,480700,19100,0,10700
177,2024-06-28,44189411.40526,3562990.4052599994,40626421.0,187200,461500,170900,123800,311800,224200,480700,19100,0,10700
178,2024-07-05,44640555.40526,3562990.4052599994,41077565.0,187200,461500,170900,123800,311800,224200,480700,19100,0,10700
179,2024-07-12,43227736.40526,3562990.4052599994,39664746.0,187200,461500,170900,123800,311800,224200,480700,19100,0,10700
180,2024-07-19,42862155.40526,3562990.4052599994,39299165.0,187200,461500,170900,123800,311800,224200,480700,19100,0,10700
181,2024-07-26,40837973.40526,3562990.4052599994,37274983.0,187200,461500,170900,123800,311800,224200,480700,19100,0,10700
182,2024-08-02,40161065.40526,3562990.4052599994,36598075.0,187200,461500,170900,123800,311800,224200,480700,19100,0,10700
183,2024-08-09,40338038.40526,3562990.4052599994,36775048.0,187200,461500,170900,123800,311800,224200,480700,19100,0,10700
184,2024-08-16,41774404.40526,3562990.4052599994,38211414.0,187200,461500,170900,123800,311800,224200,480700,19100,0,10700
185,2024-08-23,40748948.40526,3562990.4052599994,37185958.0,187200,461500,170900,123800,311800,224200,480700,19100,0,10700
186,2024-08-30,41911928.40526,3562990.4052599994,38348938.0,187200,461500,170900,123800,311800,224200,480700,19100,0,10700
187,2024-09-06,39811795.40526,3562990.4052599994,36248805.0,187200,461500,170900,123800,311800,224200,480700,19100,0,10700
188,2024-09-13,39098822.60294,3207801.6029399997,35891021.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
189,2024-09-20,40739888.60294,3207801.6029399997,37532087.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
190,2024-09-27,46137280.60294,3207801.6029399997,42929479.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
191,2024-09-30,48897263.60294,3207801.6029399997,45689462.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
192,2024-10-11,45898360.60294,3207801.6029399997,42690559.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
193,2024-10-18,45624510.60294,3207801.6029399997,42416709.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
194,2024-10-25,45443450.60294,3207801.6029399997,42235649.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
195,2024-11-01,45361726.60294,3207801.6029399997,42153925.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
196,2024-11-08,45631344.60294,3207801.6029399997,42423543.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
197,2024-11-15,44579455.60294,3207801.6029399997,41371654.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
198,2024-11-22,43584014.60294,3207801.6029399997,40376213.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
199,2024-11-29,43454171.60294,3207801.6029399997,40246370.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
200,2024-12-06,45277706.60294,3207801.6029399997,42069905.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
201,2024-12-13,45557163.60294,3207801.6029399997,42349362.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
202,2024-12-20,43433809.60294,3207801.6029399997,40226008.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
203,2024-12-27,43026462.60294,3207801.6029399997,39818661.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
204,2025-01-03,43556238.60294,3207801.6029399997,40348437.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
205,2025-01-10,42157018.60294,3207801.6029399997,38949217.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
206,2025-01-17,43648047.60294,3207801.6029399997,40440246.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
207,2025-01-24,42792008.60294,3207801.6029399997,39584207.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
208,2025-01-27,43372240.60294,3207801.6029399997,40164439.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
209,2025-02-07,42692267.60294,3207801.6029399997,39484466.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
210,2025-02-14,41995745.60294,3207801.6029399997,38787944.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
211,2025-02-21,40092299.60294,3207801.6029399997,36884498.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
212,2025-02-28,39834064.60294,3207801.6029399997,36626263.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
213,2025-03-07,41293174.60294,3207801.6029399997,38085373.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
214,2025-03-14,42268371.60294,3207801.6029399997,39060570.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
215,2025-03-21,41115432.60294,3207801.6029399997,37907631.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
216,2025-03-28,40999211.60294,3207801.6029399997,37791410.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
217,2025-04-03,41088009.60294,3207801.6029399997,37880208.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
218,2025-04-11,38472033.60294,3207801.6029399997,35264232.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
219,2025-04-18,39702840.60294,3207801.6029399997,36495039.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
220,2025-04-25,39531028.60294,3207801.6029399997,36323227.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
221,2025-04-30,38950480.60294,3207801.6029399997,35742679.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
222,2025-05-09,39103908.60294,3207801.6029399997,35896107.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
223,2025-05-16,40197259.60294,3207801.6029399997,36989458.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
224,2025-05-23,40782348.60294,3207801.6029399997,37574547.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
225,2025-05-30,40359255.60294,3207801.6029399997,37151454.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
226,2025-06-06,40091674.60294,3207801.6029399997,36883873.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
227,2025-06-13,40143390.60294,3207801.6029399997,36935589.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
228,2025-06-20,39872627.60294,3207801.6029399997,36664826.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
229,2025-06-27,41113351.60294,3207801.6029399997,37905550.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
230,2025-07-04,41905759.60294,3207801.6029399997,38697958.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
231,2025-07-11,41562820.60294,3207801.6029399997,38355019.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
232,2025-07-18,41477361.60294,3207801.6029399997,38269560.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
233,2025-07-25,44609399.60294,3207801.6029399997,41401598.0,187200,461500,170900,123800,311800,224200,480700,19100,22200,10700
