日期,交易类型,股票代码,交易股票数量,交易后持仓数量,交易价格,交易金额,手续费,交易原因,收盘价,EMA20,EMA60,RSI14,MACD_DIF,MACD_DEA,MACD_HIST,布林上轨,布林中轨,布林下轨,成交量,量能倍数,布林带位置,趋势过滤器,超买超卖信号,动能确认,极端价格量能,满足维度数,触发原因,行业,RSI超买阈值,RSI超卖阈值
2023/12/01,卖出,600985,1900,0,14.42,27398.0,60.82,转现金,14.42,12.02,11.32,92.65,0.7844,0.4771,0.3073,14.13,11.6,9.07,1322435,1.42,上轨之上,✓,✓,✗,✓,3/4,卖出信号：趋势过滤器+2个卖出维度,煤炭,70,28
2024/01/26,卖出,600985,1700,0,15.82,26894.0,59.7,转现金,15.82,13.79,12.38,77.62,1.2136,1.0294,0.1842,16.71,13.5,10.29,724885,0.82,轨道之间,✓,✓,✓,✗,3/4,卖出信号：趋势过滤器+2个卖出维度,煤炭,70,28
2024/02/23,卖出,600985,1500,0,17.84,26760.0,59.41,转现金,17.84,14.56,12.87,79.14,1.3973,1.164,0.2332,17.69,14.3,10.91,1631865,1.55,上轨之上,✓,✓,✗,✓,3/4,卖出信号：趋势过滤器+2个卖出维度,煤炭,70,28
2024/06/28,卖出,601088,1200,0,39.85,47820.0,106.16,转现金,39.85,35.9,31.46,73.38,2.7211,2.5621,0.1589,40.58,36.1,31.62,1041641,0.89,轨道之间,✓,✓,✓,✗,3/4,卖出信号：趋势过滤器+2个卖出维度,煤炭,70,28
2024/08/02,卖出,600900,900,0,29.3,26370.0,58.54,转现金,29.3,26.18,23.81,85.24,1.7775,1.4166,0.361,30.12,25.61,21.1,3565387,0.85,轨道之间,✓,✓,✓,✗,3/4,卖出信号：趋势过滤器+2个卖出维度,电力,70,35
2024/08/09,卖出,600900,800,0,28.6,22880.0,51.22,转现金,28.6,26.41,24.0,77.63,1.7491,1.4831,0.266,30.44,25.88,21.32,3308521,0.82,轨道之间,✓,✓,✓,✗,3/4,卖出信号：趋势过滤器+2个卖出维度,电力,70,35
2024/08/16,卖出,600900,800,0,28.68,22944.0,51.35,转现金,28.68,26.62,24.18,80.85,1.7132,1.5291,0.1841,30.69,26.15,21.62,2759543,0.76,轨道之间,✓,✓,✓,✗,3/4,卖出信号：趋势过滤器+2个卖出维度,电力,70,35
2024/08/23,卖出,600900,700,0,28.97,20279.0,45.96,转现金,28.97,26.85,24.37,80.82,1.6887,1.561,0.1277,30.86,26.47,22.08,2686689,0.87,轨道之间,✓,✓,✓,✗,3/4,卖出信号：趋势过滤器+2个卖出维度,电力,70,35
