date,open,high,low,close,volume,amount,turnover_rate,rsi,ema_20,ema_50,ema_60,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,ma_5,ma_10,ma_20,volume_ma,volume_ratio
2022-05-13,5.78,5.9,5.74,5.87,2554527,1490342304.0,0.63,,,,,,,,,,,,,,,
2022-05-20,5.95,6.01,5.71,5.91,11230581,6595823472.0,0.5519999999999999,,,,,,,,,,,,,,,
2022-05-27,5.88,5.9,5.57,5.64,12131337,6887041488.0,0.5940000000000001,,,,,,,,,,,,,,,
2022-06-03,5.65,5.7,5.42,5.45,9819202,5405259680.0,0.6025,,,,,,,,,,,,,,8933911.75,1.0990932387484127
2022-06-10,5.45,5.49,5.27,5.48,18173924,9774978928.0,0.89,,,,,,,,,,,5.67,,,12838761.0,1.4155512358240798
2022-06-17,5.49,5.61,5.25,5.43,14024444,7624554720.0,0.686,,,,,,,,,,,5.582,,,13537226.75,1.0359909203707474
2022-06-24,5.44,5.63,5.38,5.43,11660615,6400595968.0,0.5740000000000001,,,,,,,,,,,5.486,,,13419546.25,0.8689276658664968
2022-07-01,5.43,5.59,5.26,5.47,14621853,7958963600.0,0.716,,,,,,,,,,,5.452,,,14620209.0,1.0001124470929246
2022-07-08,5.45,5.47,5.29,5.39,8635583,4641273024.0,0.422,,,,,,,,,,,5.4399999999999995,,,12235623.75,0.705773827018831
2022-07-15,5.38,5.75,5.28,5.28,13785641,7586976123.0,0.674,,,,,,,,,,,5.4,5.535,,12175923.0,1.132205008195272
2022-07-22,5.3,5.39,5.07,5.11,8996682,4718976836.0,0.442,,,,,,,,,,,5.336,5.4590000000000005,,11509939.75,0.7816445781134519
2022-07-29,5.11,5.27,5.03,5.04,8226176,4229386805.0,0.404,,,,,,,,,,,5.258,5.372000000000001,,9911020.5,0.8300029245222528
2022-08-05,5.03,5.04,4.82,4.91,7681659,3769122439.0,0.374,,,,,,,,,,,5.146,5.299000000000001,,9672539.5,0.7941718925004132
2022-08-12,4.9,4.96,4.8,4.92,5732408,2792280773.0,0.28200000000000003,,,,,,,,,,,5.052,5.246,,7659231.25,0.748431247587674
2022-08-19,4.91,4.99,4.87,4.95,6354779,3136060668.0,0.31,12.295081967213138,,,,,,,,,,4.985999999999999,5.1930000000000005,,6998755.5,0.90798699854567
2022-08-26,4.95,5.03,4.91,5.01,6587426,3283884384.0,0.32199999999999995,16.706586826347298,,,,,,,,,,4.965999999999999,5.151000000000001,,6589068.0,0.9997507993543244
2022-09-02,4.96,5.2,4.93,5.11,8693158,4427000340.0,0.42800000000000005,23.603717786227318,,,,,,,,,,4.9799999999999995,5.119000000000001,,6841942.75,1.2705686553720432
2022-09-09,5.1,5.38,5.08,5.36,8540033,4473978483.0,0.41800000000000004,37.530493476123425,,,,,,,,,,5.069999999999999,5.1080000000000005,,7543849.0,1.1320524840833903
2022-09-16,5.34,5.41,5.15,5.15,8767310,4652230329.0,0.5375,32.217553765148466,,,,,,,,,,5.116,5.0840000000000005,,8146981.75,1.076142093972409
2022-09-23,5.17,5.29,5.05,5.22,8651942,4470914500.0,0.422,35.495516008829725,5.306500000000001,,,,,,5.874523767108367,5.306500000000001,4.738476232891634,5.17,5.078,5.306500000000001,8663110.75,0.9987107691079674
2022-09-30,5.21,5.26,4.98,5.15,7952049,4072494236.0,0.39,33.73841753827288,5.291595238095239,,,,,,5.7792818786081135,5.2705,4.761718121391887,5.197999999999999,5.082,5.2705,8477833.5,0.9379812660864358
2022-10-14,5.16,5.35,5.11,5.22,8430387,4390876450.0,0.41600000000000004,37.09203063271463,5.28477664399093,,,,,,5.651711438380001,5.236000000000001,4.82028856162,5.219999999999999,5.1,5.236000000000001,8450422.0,0.9976291124869267
2022-10-21,5.22,5.25,5.08,5.16,6923270,3576242446.0,0.34,35.436490360866436,5.272893154087032,,,,,,5.584859222763718,5.212000000000001,4.839140777236283,5.179999999999999,5.125,5.212000000000001,7989412.0,0.8665556363847552
2022-10-28,5.15,5.16,4.83,4.9,10078895,5006083720.0,0.49400000000000005,29.327831491796346,5.237379520364457,,,,,,5.564156423625301,5.184500000000001,4.804843576374701,5.129999999999998,5.122999999999999,5.184500000000001,8346150.25,1.2076100595001868
2022-11-04,4.91,4.95,4.68,4.82,11256768,5389600054.0,0.5519999999999999,27.743114525807005,5.197629089853557,,,,,,5.537363965666612,5.1515,4.765636034333389,5.049999999999999,5.109999999999999,5.1515,9172330.0,1.227252835430038
2022-11-11,4.8,5.23,4.8,5.18,9116886,4553084968.0,0.446,42.73778963906981,5.195950128915123,,,,,,5.503576466601955,5.139,4.774423533398045,5.055999999999999,5.127,5.139,9343954.75,0.9756988602711287
2022-11-18,5.28,5.38,5.2,5.23,10681713,5650947549.0,0.524,44.46165346084482,5.19919297378035,,,,,,5.4713974298969035,5.129,4.786602570103096,5.057999999999999,5.139,5.129,10283565.5,1.038716873053417
2022-11-25,5.19,5.78,5.11,5.74,20958080,11597757232.0,1.028,58.26346500597106,5.250698404848888,,,,,,5.552274328136817,5.1425,4.732725671863183,5.1739999999999995,5.1770000000000005,5.1425,13003361.75,1.61174320940506
2022-12-02,5.61,5.98,5.53,5.68,20308983,11724434185.0,0.9940000000000001,56.485013046981315,5.291584271053756,,,,,,5.618090012904234,5.156999999999999,4.695909987095765,5.33,5.23,5.156999999999999,15266415.5,1.3303046153827007
2022-12-09,5.82,6.17,5.73,5.94,17027727,10147763928.0,0.8320000000000001,61.9107095000858,5.353338150001017,,,,,,5.762573139432866,5.1899999999999995,4.617426860567133,5.554,5.3020000000000005,5.1899999999999995,17244125.75,0.9874508714946015
2022-12-16,5.9,5.95,5.58,5.69,10008585,5727324508.0,0.488,54.831307393927645,5.385401183334253,,,,,,5.82989770011025,5.218999999999999,4.608102299889749,5.656000000000001,5.356,5.218999999999999,17075843.75,0.5861253561774948
2022-12-23,5.67,5.74,5.37,5.42,7547745,4141565500.0,0.37,48.394961345166756,5.388696308730991,,,,,,5.849084282239375,5.237999999999999,4.626915717760622,5.694,5.376,5.237999999999999,13723260.0,0.5499965022888148
2022-12-30,5.42,5.5,5.29,5.43,7987573,4297276264.0,0.394,48.635450329724364,5.392629993613754,,,,,,5.861139849616512,5.2639999999999985,4.666860150383485,5.632,5.4030000000000005,5.2639999999999985,10642907.5,0.7505066637100811
2023-01-06,5.44,5.65,5.37,5.52,7661903,4248793716.0,0.47,50.85521880590475,5.404760470412445,,,0.04425341901749924,-0.019187260634085095,0.06344067965158434,5.8791632250919506,5.293999999999999,4.708836774908047,5.6,5.465000000000001,5.293999999999999,8301451.5,0.9229594366720085
2023-01-13,5.54,5.56,5.35,5.45,7229905,3940286939.0,0.354,49.078669800056154,5.409068997039831,,,0.04131286674650614,-0.007087235157966847,0.048400101904472984,5.885670980375764,5.318999999999998,4.7523290196242325,5.501999999999999,5.5280000000000005,5.318999999999998,7606781.5,0.9504551958012728
2023-01-20,5.44,5.57,5.31,5.57,9932463,5389966063.0,0.48200000000000004,52.163751485346154,5.424395759226513,,,0.048110862924543696,0.003952384458535262,0.044158478466008434,5.905107516523479,5.346999999999999,4.788892483476518,5.477999999999999,5.567000000000001,5.346999999999999,8202961.0,1.210838744692313
2023-02-03,5.6,5.62,5.39,5.41,10206132,5627040213.0,0.496,47.98898744468742,5.423024734538274,,,0.0401251236005038,0.011186932286928969,0.028938191313574828,5.909853995148343,5.361999999999998,4.814146004851653,5.475999999999998,5.585000000000001,5.361999999999998,8757600.75,1.16540275029094
2023-02-10,5.37,5.52,5.34,5.43,7988179,4340713532.0,0.386,48.543356862422606,5.423689045534628,,,0.035006665456592145,0.015950878920861604,0.01905578653573054,5.914151984412689,5.365499999999999,4.8168480155873095,5.475999999999998,5.554,5.365499999999999,8839169.75,0.9037250359401685
2023-02-17,5.41,5.57,5.36,5.37,11411330,6225712670.0,0.5519999999999999,46.92737617649249,5.418575803102759,,,0.025811216307298324,0.017922946398148946,0.007888269909149377,5.9161767551044,5.376499999999998,4.836823244895596,5.445999999999999,5.523000000000001,5.376499999999998,9884526.0,1.1544640582664256
2023-02-24,5.38,5.79,5.37,5.62,14430552,8161294824.0,0.7,53.82482313975938,5.437759059950116,,,0.038255679608480975,0.02198949304021535,0.016266186568265624,5.94112005104476,5.396499999999999,4.851879948955237,5.479999999999999,5.4910000000000005,5.396499999999999,11009048.25,1.310790149366454
2023-03-03,5.59,6.16,5.52,6.11,17691686,10345409263.0,0.8559999999999999,63.7648692360684,5.501782006621533,,,0.08665797217085025,0.03492318886634233,0.05173478330450792,6.058551300788438,5.444499999999999,4.830448699211559,5.587999999999999,5.533,5.444499999999999,12880436.75,1.373531530287589
2023-03-10,6.21,6.28,5.83,5.84,17114317,10354375355.0,0.8280000000000001,56.54209420240518,5.533993244086149,,,0.10205397948130024,0.048349346989333915,0.053704632491966324,6.103527865623809,5.4754999999999985,4.847472134376188,5.673999999999999,5.575,5.4754999999999985,15161971.25,1.1287659577906137
2023-03-17,5.95,6.32,5.92,6.23,20295111,12416675529.0,0.984,63.052310606041175,5.600279601792231,,,0.14406448116918735,0.06749237382530461,0.07657210734388274,6.219591051201785,5.528999999999999,4.838408948798213,5.833999999999999,5.654999999999999,5.528999999999999,17382916.5,1.1675319846356047
2023-03-24,6.27,6.54,5.9,5.92,19893650,12214182591.0,0.96,55.88576891564535,5.630729163526304,,,0.15060758669480645,0.08411541639920497,0.06649217029560148,6.22649825985843,5.579999999999999,4.933501740141568,5.943999999999998,5.695,5.579999999999999,18748691.0,1.06106874341254
2023-03-31,5.91,5.97,5.72,5.8,11944712,6953482073.0,0.58,53.35758298890204,5.646850195571418,,,0.14444497607590634,0.09618132833454525,0.04826364774136109,6.17901454526221,5.628999999999999,5.078985454737787,5.979999999999999,5.7299999999999995,5.628999999999999,17311947.5,0.6899692827742229
2023-04-07,5.79,6.19,5.73,6.12,12389898,7478772225.0,0.75,58.72044039749863,5.691912081707474,,,0.16349768882661575,0.10964460043295934,0.053853088393656406,6.2251593575638875,5.675999999999999,5.126840642436111,5.981999999999998,5.784999999999999,5.675999999999999,16130842.75,0.7680874577988184
2023-04-14,6.11,6.53,6.05,6.49,15111257,9534740799.0,0.732,63.89026628838028,5.76792045487819,,,0.20607747586689662,0.1289311755197468,0.07714630034714981,6.354171520797243,5.738999999999999,5.123828479202755,6.111999999999999,5.893,5.738999999999999,14834879.25,1.0186302662355677
2023-04-21,6.46,6.65,6.29,6.37,19124044,12353040062.0,0.9259999999999999,61.21266236192554,5.82526136393741,,,0.22751659704242222,0.1486482598242819,0.07886833721814032,6.444368681569307,5.770499999999999,5.096631318430692,6.139999999999999,5.987,5.770499999999999,14642477.75,1.3060661130251674
2023-04-28,6.4,6.58,6.07,6.57,19222685,12174976893.0,0.932,63.92620647504176,5.896188853086229,,,0.2576752635241881,0.17045366056426314,0.08722160295992498,6.571557995133209,5.8149999999999995,5.05844200486679,6.269999999999999,6.107,5.8149999999999995,16461971.0,1.1677025187324166
2023-05-05,6.5,7.05,6.45,6.92,12944831,8900130235.0,1.565,68.12837832492589,5.993694676601826,5.528600000000001,,0.30628760605521066,0.19762044966245265,0.10866715639275801,6.760580169310026,5.863999999999999,4.967419830689972,6.493999999999998,6.237,5.863999999999999,16600704.25,0.7797760146229941
2023-05-12,6.92,7.35,6.53,6.53,23387907,16227771655.0,1.134,59.77296329777241,6.044771374068318,5.567870588235295,,0.3097726310461226,0.22005088593918665,0.08972174510693598,6.84379315416566,5.906,4.96820684583434,6.575999999999998,6.279000000000001,5.906,18669866.75,1.252708833607503
2023-05-19,6.52,6.54,6.11,6.18,15788299,9998700157.0,0.764,53.4388581832763,6.057650290823717,5.59187566320646,,0.28105266337750834,0.232251241426851,0.04880142195065734,6.861309108207242,5.944,5.026690891792758,6.513999999999998,6.313000000000001,5.944,17835930.5,0.8851962615575341
2023-05-26,6.19,6.24,5.69,5.75,13493514,8005508899.0,0.6519999999999999,46.86773591615958,6.02835026312622,5.598076617590521,,0.22104639055021824,0.23001027125152446,-0.008963880701306215,6.851695015125685,5.959999999999999,5.068304984874313,6.389999999999997,6.265000000000001,5.959999999999999,16403637.75,0.8225927812871874
2023-06-02,5.78,6.11,5.75,6.08,15008344,8901873054.0,0.726,51.76931460679762,6.033269285685628,5.616975573763441,,0.1978386680724249,0.22357595061570454,-0.025737282543279644,6.857565408695618,5.9879999999999995,5.118434591304381,6.291999999999997,6.281000000000001,5.9879999999999995,16919516.0,0.8870433409560888
2023-06-09,6.06,6.22,5.96,6.18,11087301,6755155194.0,0.536,53.178895658550154,6.047243639429854,5.63905496302762,,0.18537861578272974,0.21593648364910958,-0.030557867866379845,6.86133869413406,6.024499999999999,5.187661305865937,6.143999999999997,6.319000000000001,6.024499999999999,13844364.5,0.8008530113462413
2023-06-16,6.16,6.17,5.93,6.12,9158837,5534358908.0,0.442,52.193258730426564,6.054172816627011,5.6579155527128115,,0.16871756494855017,0.2064926999089977,-0.03777513496044754,6.863038840007039,6.052,5.240961159992961,6.061999999999997,6.319000000000001,6.052,12186999.0,0.7515252114158703
2023-06-23,6.11,6.12,5.81,5.87,6915460,4083882316.0,0.5599999999999999,48.18579055253453,6.0366325483768195,5.666232589861329,,0.13379830785683033,0.19195382149856424,-0.05815551364173391,6.836485390536115,6.075,5.313514609463885,5.999999999999997,6.257,6.075,10542485.5,0.6559610634513086
2023-06-30,5.84,6.02,5.66,5.74,9320396,5448923209.0,0.45200000000000007,46.199332507095406,6.008381829483789,5.66912542947461,,0.09454477813702944,0.1724720128262573,-0.07792723468922785,6.810318727180643,6.0905,5.370681272819356,5.9979999999999976,6.194000000000001,6.0905,9120498.5,1.0219173875199914
2023-07-07,5.74,5.84,5.62,5.64,7908637,4536099599.0,0.382,44.6736873321557,5.973297845723429,5.667983255769723,,0.05473594683932781,0.1489247996288714,-0.09418885278954359,6.777925811940742,6.103999999999999,5.4300741880592565,5.909999999999998,6.101000000000001,6.103999999999999,8325832.5,0.9498914372826982
