date,open,high,low,close,volume,amount,turnover_rate,rsi,ema_20,ema_50,ema_60,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,ma_5,ma_10,ma_20,volume_ma,volume_ratio
2023-12-29,10.34,10.59,10.09,10.46,2371752,2452495164.44,2.44,,10.46,10.46,10.46,,,,,,,,,,,
2024-01-05,10.44,10.48,9.88,9.99,3013550,3038044185.18,3.1,,10.213250000000002,10.2203,10.221083333333334,,,,,,,,,,,
2024-01-12,10.03,10.11,9.62,9.7,3247583,3184518674.31,3.34,,10.024787676935889,10.039884015464605,10.041567447458569,,,,,,,,,,,
2024-01-19,9.62,9.78,9.13,9.41,3743509,3538462496.8,3.85,,9.847307980049877,9.872841343462614,9.875694760714616,,,,,,,,,,,
2024-01-26,9.27,10.35,8.93,10.2,5697616,5478781591.59,5.86,,9.932621178331868,9.943610136415343,9.9449507097145,,,,,,,9.952,,,,
2024-02-02,10.41,10.45,9.17,9.49,4158028,4077214696.7,4.28,,9.839248327489708,9.860250921413966,9.862668859716914,,,,,,,9.758,,,,
2024-02-08,9.38,10.08,9.03,10.06,4587152,4365116336.31,4.72,,9.880987004757879,9.892322463732723,9.893754958628893,,,,,,,9.772,,,,
2024-02-23,10.09,10.49,9.67,10.2,5969186,5989977731.03,6.14,,9.936130003958791,9.93637715826494,9.93664784728963,,,,,,,9.872,,,,
2024-03-01,10.17,10.19,9.82,9.89,5384033,5374122979.27,5.54,,9.928730525759079,9.930362046762676,9.930747292944185,,,,,,,9.968,,,,
2024-03-08,9.7,9.7,9.09,9.18,6712308,6274122893.61,6.91,,9.815978196205606,9.841115579131378,9.843920261331757,,,,,,,9.764,9.858,,,
2024-03-15,9.29,10.2,9.23,9.47,9644725,9318286850.3,9.93,,9.766609590004675,9.800234972102972,9.803984225166614,,,,,,,9.76,9.759,,,
2024-03-22,9.46,9.52,9.17,9.26,5022877,4698655711.38,5.17,,9.69759510039407,9.744666868165012,9.749888715441552,,,,,,,9.6,9.686,,,
2024-03-29,9.28,9.52,8.89,9.0,5454843,5038939052.07,5.61,,9.606304994015273,9.672654209676923,9.679977438015774,,,,,,,9.360000000000001,9.616,,,
2024-04-03,8.94,9.12,8.19,8.19,6328651,5429881737.54,6.51,,9.427337498689074,9.537069444378286,9.548985913147837,,,,,,,9.02,9.494,,,
2024-04-12,8.05,8.1,7.09,7.1,9187605,6981694723.91,9.46,25.792507204610942,9.142126823212184,9.325268659062116,9.344932175776558,,,,,,,8.604000000000001,9.184,,,
2024-04-19,7.02,7.3,6.67,6.7,11699883,8185169753.29,12.04,24.285117929451047,8.850804927888488,9.107497849603526,9.135153014149529,,,,,,,8.049999999999999,8.905,,,
2024-04-26,6.67,6.88,6.45,6.87,11180295,7431673889.33,11.51,26.257642809113506,8.620064045416749,8.929670801279322,8.963482771820878,,,,,,,7.572,8.586,,,
2024-04-30,6.77,7.79,6.76,7.41,11252634,8335250455.62,11.58,32.29174144738657,8.482038656069763,8.813567987859967,8.850602158556109,,,,,,,7.254,8.306999999999999,,,
2024-05-10,7.63,7.88,7.18,7.56,19893883,14857644861.18,20.47,33.90951056275393,8.378810172581511,8.72122898345119,8.760419355159234,,,,,,,7.128,8.074,,,
2024-05-17,7.43,9.0,7.33,9.0,25372985,20385355117.12,26.11,47.0012279107067,8.447212983111319,8.741079755366314,8.776561705737537,,,,11.31429590845104,8.957,6.599704091548961,7.508,8.056000000000001,8.956999999999999,7996154.9,3.173148259046357
2024-05-24,9.0,9.92,8.8,8.99,31582152,29137759095.2,32.5,46.931702086075525,8.50610621033367,8.758255416715249,8.790461835119833,,,,11.138195323097971,8.883500000000002,6.628804676902031,7.965999999999999,8.008,8.8835,9456674.9,3.3396677303562585
2024-05-31,8.82,8.99,8.15,8.25,15851897,13571209128.55,16.31,41.98263805795692,8.478682031194925,8.724199802734514,8.756366917259683,,,,11.00755653478151,8.7965,6.585443465218489,8.242,7.906999999999999,8.7965,10098592.25,1.5697135410136003
2024-06-07,8.18,8.47,7.93,8.17,11833208,9662537251.59,12.18,41.47345964520186,8.44601484946081,8.688069716253283,8.720463873983359,,,,10.906458323407971,8.72,6.53354167659203,8.394,7.824,8.72,10527873.5,1.1239884293822489
2024-06-14,8.08,8.24,7.65,7.94,8873666,7011550730.47,9.13,39.97244974847576,8.393025491959891,8.640535444554159,8.673997960483478,,,,10.834067370391143,8.6465,6.4589326296088565,8.47,7.7989999999999995,8.6465,10784381.35,0.8228256876320496
2024-06-21,7.82,7.89,7.16,7.19,8655808,6473229856.84,8.91,35.46499565358931,8.268229072976956,8.550553671765984,8.587948029946174,,,,10.649243135365817,8.496,6.342756864634184,8.108,7.808000000000002,8.496,10932290.95,0.7917652429475452
2024-06-28,7.13,7.3,6.91,6.93,7979902,5644126497.8,8.21,34.0322852076308,8.130576928835534,8.452267744144253,8.494174504014806,,,,10.573398830143883,8.368,6.162601169856117,7.696000000000001,7.831,8.368,11123384.65,0.7173987280930719
2024-07-05,6.9,7.35,6.83,6.88,8749394,6238843294.63,9.0,33.749919083822135,8.002914024711549,8.35891133162981,8.404996838413775,,,,10.361420962544274,8.209,6.056579037455725,7.422,7.831999999999999,8.209,11331496.75,0.7721304778205933
2024-07-12,6.84,7.15,6.32,6.95,8519176,5760905424.54,8.77,34.56842453539986,7.896159927624007,8.27690781133793,8.32637893514877,,,,10.059331587589995,8.0465,6.033668412410006,7.178,7.786,8.0465,11458996.25,0.7434487117490767
2024-07-19,6.85,7.25,6.77,7.06,7429477,5213439817.44,7.65,35.90845669505063,7.811900638876319,8.2073993718854,8.259376181623212,,,,9.772174335727627,7.905000000000001,6.0378256642723755,7.002,7.736,7.904999999999999,11561268.45,0.6426178089481177
2024-07-26,7.09,7.12,6.59,6.84,4905903,3361380402.05,5.05,34.39143155919346,7.71450158602966,8.130668744619918,8.185759819288181,,,,9.613733825068673,7.788000000000001,5.9622661749313295,6.932,7.5200000000000005,7.787999999999999,11470948.2,0.42768068641439777
2024-08-02,6.85,7.15,6.65,6.81,6675208,4580977548.46,6.87,34.17937902736103,7.624305829869063,8.05779188888798,8.115741471027519,,,,9.35441754727903,7.655000000000001,5.955582452720972,6.9079999999999995,7.302000000000001,7.654999999999999,11322472.35,0.5895539237064245
