date,open,high,low,close,volume,amount,rsi,ema_20,ema_50,ema_60,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,ma_5,ma_10,ma_20,volume_ma,volume_ratio
2021-05-14,20.18,20.38,19.86,19.96,38572771.0,773054007.0,,,,,,,,,,,,,,,
2021-05-21,20.02,20.54,19.31,19.65,140861655.0,2811849570.0,,,,,,,,,,,,,,,
2021-05-28,19.63,20.14,19.22,19.93,126158332.0,2491274967.0,,,,,,,,,,,,,,,
2021-06-04,19.94,20.7,19.58,20.28,151481718.0,3056276959.0,,,,,,,,,,,,,,,
2021-06-11,20.31,20.73,20.08,20.58,126429918.0,2583715668.0,,,,,,,,,,,,,,,
2021-06-18,20.69,20.74,19.58,19.84,116742585.0,2360968368.0,,,,,,,,,,,,,,,
2021-06-25,19.68,20.39,19.32,20.32,153913089.0,3046855351.0,,,,,,,,,,,,,,,
2021-07-02,19.97,19.98,19.24,19.28,112212293.0,2191923849.0,,,,,,,,,,,,,,,
2021-07-09,19.44,20.07,19.41,19.98,135731969.0,2685903364.0,,,,,,,,,,,,,,,
2021-07-16,18.13,18.31,17.0,18.08,143677672.0,2562696246.0,,,,,,,,,,,,,,,
2021-07-23,18.19,18.35,17.53,17.77,105407357.0,1886402911.0,,,,,,,,,,,,,,,
2021-07-30,17.79,17.79,16.7,17.0,134989788.0,2308535784.0,,,,,,,,,,,,,,,
2021-08-06,16.86,17.53,16.7,17.52,149610884.0,2579619703.0,,,,,,,,,,,,,,,
2021-08-13,17.52,18.05,17.29,17.96,166785166.0,2964784210.0,,,,,,,,,,,,,,,
2021-08-20,18.04,18.27,16.99,17.26,157153709.0,2771190360.0,,,,,,,,,,,,,,,
2021-08-27,17.46,18.5,17.42,18.16,187806406.0,3380215357.0,,,,,,,,,,,,,,,
2021-09-03,18.3,20.48,18.1,19.97,444309949.0,8689190708.0,,,,,,,,,,,,,,,
2021-09-10,20.26,23.99,20.26,22.4,550138183.0,12261837785.0,,,,,,,,,,,,,,,
2021-09-17,22.6,24.45,21.02,21.62,428746600.0,9864339619.0,,,,,,,,,,,,,,,
2021-09-24,21.45,24.3,21.4,21.9,286670434.0,6553218743.0,,,,,,,,,,,,,,,
2021-10-01,22.36,23.35,21.65,22.66,264478480.0,5931130271.0,,,,,,,,,,,,,,,
2021-10-08,23.11,23.13,21.4,21.4,99774338.0,2185918787.0,,,,,,,,,,,,,,,
2021-10-15,21.79,23.51,20.83,21.96,296317513.0,6478322195.0,,,,,,,,,,,,,,,
2021-10-22,21.93,24.07,21.5,21.63,428352406.0,9722613088.0,,,,,,,,,,,,,,,
2021-10-29,21.68,22.82,19.26,19.89,338057232.0,7052271138.0,,,,,,,,,,,,,,,
2021-11-05,19.75,20.45,19.26,19.5,211926903.0,4207275863.0,,,,,,,,,,,,,,,
2021-11-12,19.75,19.95,18.57,19.12,163476757.0,3143327058.0,,,,,,,,,,,,,,,
2021-11-19,19.1,19.43,18.83,19.34,109568075.0,2095344479.0,,,,,,,,,,,,,,,
2021-11-26,19.48,20.44,18.98,19.72,140475299.0,2783981123.0,,,,,,,,,,,,,,,
2021-12-03,19.42,22.66,19.29,22.6,214375122.0,4476158311.0,,,,,,,,,,,,,,,
2021-12-10,22.33,23.26,21.34,21.7,214940316.0,4739225661.0,,,,,,,,,,,,,,,
2021-12-17,21.9,23.36,21.08,22.03,235216153.0,5186825027.0,,,,,,,,,,,,,,,
2021-12-24,21.92,22.78,21.6,22.46,138047833.0,3065398784.0,,,,,,,,,,,,,,,
2021-12-31,22.57,23.27,21.91,22.52,144063287.0,3235287935.0,,,,,,,,,,,,,,,
2022-01-07,23.0,23.45,22.18,22.51,139757326.0,3155514081.0,,,,,,,,,,,,,,,
2022-01-14,22.5,23.51,22.3,22.52,147635955.0,3365739356.0,,,,,,,,,,,,,,,
2022-01-21,22.61,24.28,22.3,24.01,154983025.0,3632100258.0,,,,,,,,,,,,,,,
2022-01-28,24.01,24.57,22.5,22.54,163906112.0,3843445544.0,,,,,,,,,,,,,,,
2022-02-04,24.01,24.57,22.5,22.54,0.0,0.0,,,,,,,,,,,,,,,
2022-02-11,23.09,26.79,22.73,26.11,305117402.0,7571349343.0,,,,,,,,,,,,,,,
2022-02-18,26.06,26.35,24.8,25.79,155816800.0,3970808830.0,,,,,,,,,,,,,,,
2022-02-25,25.98,26.88,23.9,24.57,230041436.0,5881079096.0,,,,,,,,,,,,,,,
2022-03-04,24.5,27.78,24.47,27.22,210124162.0,5507441425.0,,,,,,,,,,,,,,,
2022-03-11,27.8,27.89,25.7,26.9,278515004.0,7439970640.0,,,,,,,,,,,,,,,
2022-03-18,26.3,27.56,23.33,25.03,313657740.0,7797620757.0,,,,,,,,,,,,,,,
2022-03-25,25.18,27.8,25.18,27.18,197177813.0,5257807248.0,,,,,,,,,,,,,,,
2022-04-01,28.01,30.24,28.01,29.53,282921043.0,8274934521.0,,,,,,,,,,,,,,,
2022-04-08,29.17,30.68,28.39,30.57,118137059.0,3510127264.0,,,,,,,,,,,,,,,
2022-04-15,30.15,32.98,30.08,31.03,235087705.0,7413889467.0,,,,,,,,,,,,,,,
2022-04-22,30.1,31.48,28.68,29.69,220618003.0,6632660896.0,,,,,,,,,,,,,,,
2022-04-29,29.03,31.44,27.72,30.78,243617173.0,7213652346.0,,,,,,,,,,,,,,,
2022-05-06,31.1,31.3,30.02,30.24,74689436.0,2292101330.0,,,,,,,,,,,,,,,
2022-05-13,29.9,30.8,28.01,30.8,197674160.0,5778356700.0,,,,,,,,,,,,,,,
2022-05-20,30.8,32.58,30.1,32.35,176854976.0,5529667757.0,,,,,,,,,,,,,,,
2022-05-27,32.55,34.49,32.07,34.49,169208044.0,5604792344.0,,,,,,,,,,,,,,,
2022-06-03,34.59,34.69,32.94,33.19,144324291.0,4838145884.0,,,,,,,,,,,,,,,
2022-06-10,33.48,35.53,33.05,34.81,171452553.0,5879022006.0,,,,,,,,,,,,,,165459966.0,1.0362177458685082
2022-06-17,34.35,34.74,32.13,32.56,201851590.0,6735862724.0,,,,,,,,,,,33.480000000000004,,,171709119.5,1.175543795156436
2022-06-24,32.0,32.01,30.31,31.2,214431927.0,6673695986.0,,,,,,,,,,,33.25,,,183015090.25,1.1716625481925254
2022-07-01,31.28,33.57,31.24,33.12,167334548.0,5482348597.0,,,,,,,,,,,32.976,,,188767654.5,0.8864577379171705
2022-07-08,33.26,34.4,31.92,33.45,198840892.0,6617133988.0,,,,,,,,,,,33.028,,,195614739.25,1.0164923806987616
2022-07-15,30.0,31.05,28.83,29.75,156436054.0,4636960658.0,,,,,,,,,,,32.016,,,184260855.25,0.8489923363687416
2022-07-22,29.9,30.61,27.95,28.34,136511597.0,3995148479.0,,,,,,,,,,,31.171999999999997,32.326,,164780772.75,0.8284437238749386
2022-07-29,28.3,29.34,28.08,28.1,102625566.0,2945326384.0,,,,,,,,,,,30.552,31.901,,148603527.25,0.6905997986666228
2022-08-05,28.11,28.58,26.67,27.29,127068699.0,3516046297.0,,,,,,,,,,,29.385999999999996,31.181,,130660479.0,0.9725105860051224
2022-08-12,27.03,29.0,26.95,28.94,106184985.0,3010636297.0,,,,,,,,,,,28.484,30.756,,118097711.75,0.8991282170206825
2022-08-19,28.96,29.89,28.6,29.7,100873273.0,2951567649.0,,,,,,,,,,,28.473999999999997,30.244999999999997,,109188130.75,0.9238483368761214
2022-08-26,29.76,32.38,29.76,31.26,216244154.0,6722593155.0,47.41092636579573,,,,,,,,,,29.057999999999993,30.115,,137592777.75,1.571624307148636
2022-09-02,30.87,31.96,30.0,30.66,165149220.0,5104587355.0,45.99893635880163,,,,,,,,,,29.569999999999993,30.061,,147112908.0,1.1226018317848765
2022-09-09,31.2,33.21,30.9,32.73,159107779.0,5170526244.0,51.37892676745972,,,,,,,,,,30.65799999999999,30.022,,160343606.5,0.9922926300151544
2022-09-16,32.52,33.35,30.95,30.96,111473259.0,3572732405.0,47.06143100182723,,,,,,,,,,31.06199999999999,29.773000000000003,,162993603.0,0.6839118649337422
2022-09-23,31.07,32.25,30.88,31.18,90185634.0,2841070970.0,47.65026848608874,,,,,,,,,,31.357999999999993,29.916000000000004,,131478973.0,0.6859319930952001
2022-09-30,30.65,32.0,29.6,31.64,117538286.0,3640811515.0,48.929396686025264,31.286,,,,,,35.40946650283464,31.286,27.162533497165363,31.43399999999999,30.246,31.286,119576239.5,0.9829568691194708
2022-10-07,30.65,32.0,29.6,31.64,0.0,0.0,48.92939668602527,31.319714285714287,,,,,,35.34886296586818,31.2505,27.15213703413182,31.629999999999995,30.6,31.2505,79799294.75,0.0
2022-10-14,31.99,32.42,30.82,31.54,99315692.0,3146491831.0,48.6298160237338,31.340693877551026,,,,,,34.92758416040236,31.103,27.278415839597635,31.391999999999996,31.025,31.103,76759903.0,1.2938485865465463
2022-10-21,31.34,31.85,30.35,30.82,101687495.0,3152054862.0,46.42577217023745,31.291103984450924,,,,,,34.688036013055815,30.984499999999997,27.28096398694418,31.363999999999994,31.213,30.984499999999997,79635368.25,1.2769137285931995
2022-10-28,30.7,31.15,28.8,29.36,139163038.0,4125028263.0,42.244636804879896,31.10718931926512,,,,,,34.03164817412947,30.711999999999996,27.392351825870517,30.99999999999999,31.179,30.711999999999996,85041556.25,1.636412174665489
2022-11-04,29.51,30.62,27.57,29.74,172779767.0,4983153843.0,43.66668982149215,30.976980812668444,,,,,,33.80310086476309,30.57099999999999,27.338899135236897,30.619999999999987,31.027000000000005,30.57099999999999,128236498.0,1.3473525064603682
2022-11-11,29.8,30.69,28.18,29.85,123738491.0,3672646430.0,44.09579300047859,30.86964930670002,,,,,,33.73662403102659,30.503499999999992,27.270375968973394,30.26199999999999,30.946000000000005,30.503499999999992,134342197.75,0.9210694262294812
2022-11-18,29.95,30.23,28.07,28.28,159614415.0,4574709762.0,39.4741071023952,30.623016039395257,,,,,,33.3981241406968,30.26149999999999,27.12487585930318,29.609999999999992,30.501,30.26149999999999,148823927.75,1.0725050562307847
2022-11-25,28.0,30.5,27.83,30.26,170050009.0,4960307213.0,47.01627168958544,30.588443083262376,,,,,,32.87748986667283,30.101999999999983,27.32651013332714,29.49799999999999,30.431,30.101999999999983,156545670.5,1.086264528791296
2022-12-02,29.88,30.99,29.26,29.39,154366391.0,4663117647.0,44.39832879365481,30.4743056467612,,,,,,32.87302420211864,30.083999999999985,27.29497579788133,29.50399999999999,30.252,30.083999999999985,151942326.5,1.0159538461456954
2022-12-09,29.8,30.05,28.86,29.11,128119979.0,3768818037.0,43.557707364558794,30.344371775641083,,,,,,32.83435453149759,30.122499999999985,27.41064546850238,29.377999999999993,29.999,30.122499999999985,153037698.5,0.8371792065338725
2022-12-16,29.01,29.37,28.2,28.58,108733422.0,3107718087.0,41.93904994081333,30.17633636843717,,,,,,32.7940669963202,30.146499999999985,27.49893300367977,29.123999999999988,29.693,30.146499999999985,140317450.25,0.7749101897609488
2022-12-23,28.53,28.6,27.21,27.67,95767983.0,2670462075.0,39.242567766738375,29.937637666681248,,,,,,32.735102887607965,30.165499999999987,27.59589711239201,29.00199999999999,29.306,30.165499999999987,121746943.75,0.7866150890543402
2022-12-30,27.66,28.28,27.41,27.62,86626050.0,2412360211.0,39.09383708802313,29.716910269854463,,,,,,32.85285776825377,30.099499999999985,27.346142231746196,28.473999999999982,28.986,30.099499999999985,104811858.5,0.8264909261197768
2023-01-06,27.62,28.05,27.4,27.62,96432579.0,2668534358.0,39.093837088023136,29.517204529868323,,,-0.8774985910033237,-0.5236230593585007,-0.353875531644823,32.95106745820557,29.995499999999986,27.039932541794396,28.119999999999983,28.812,29.995499999999986,96890008.5,0.9952788785233722
2023-01-13,27.78,29.41,27.26,28.98,156415705.0,4432952305.0,45.59806513491984,29.466042193690388,,,-0.8145595451217282,-0.5818103565111462,-0.232749188610582,32.80893078483577,29.88149999999998,26.95406921516419,28.093999999999983,28.736,29.88149999999998,108810579.25,1.4375045705861362
