date,open,high,low,close,volume,amount,rsi,ema_20,ema_50,ema_60,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,ma_5,ma_10,ma_20,volume_ma,volume_ratio
2021-09-10,40.86,41.83,40.75,41.24,337687102.0,13978559421.0,8.525346956743377,,,,,,,,,,43.456,46.08299999999999,,321903985.25,1.049030510565883
2021-09-17,41.26,41.39,37.44,38.26,380893675.0,14964097968.0,7.127129104702999,,,,,,,,,,41.803999999999995,44.97899999999999,,356476487.25,1.0684959278474824
2021-09-24,37.57,38.48,37.44,37.91,132121610.0,5020666598.0,6.982286309598655,48.8365,,,,,,61.12765173610679,48.8365,36.54534826389321,40.166,43.770999999999994,48.8365,318932397.25,0.41426211679722985
2021-10-01,37.83,39.6,37.55,38.75,292705962.0,11339600140.0,11.624347181184506,47.87588095238095,,,,,,60.214175021066325,47.887,35.559824978933676,39.35,42.74399999999999,47.887,285852087.25,1.0239769973902824
2021-10-08,38.88,39.96,38.37,39.81,82685450.0,3257750459.0,17.237296268872395,47.107701814058956,,,,,,58.977286636930195,47.0025,35.0277133630698,39.194,41.974999999999994,47.0025,222101674.25,0.37228647770988155
2021-10-15,39.99,40.12,38.52,39.05,212066707.0,8337182631.0,16.43149498136394,46.34030164129143,,,,,,57.63266352794585,46.10549999999999,34.57833647205413,38.75599999999999,41.105999999999995,46.10549999999999,179894932.25,1.1788364705309813
2021-10-22,39.05,41.06,38.17,40.67,322949156.0,12782601825.0,24.53024268570742,45.80027291354939,,,,,,56.153848528623136,45.33999999999999,34.52615147137684,39.238,40.521,45.33999999999999,227601818.75,1.418921684253896
2021-10-29,40.05,40.21,35.91,36.65,418285759.0,15766778312.0,19.484175842688256,44.92881835035421,,,,,,55.00510028588756,44.44149999999999,33.877899714112424,38.986000000000004,39.57599999999999,44.44149999999999,258996768.0,1.6150230839946234
2021-11-05,36.32,37.29,35.81,36.36,254315093.0,9266857985.0,19.17769440490608,44.11274041222524,,,,,,53.802033088002204,43.57549999999999,33.34896691199778,38.508,38.928999999999995,43.57549999999999,301904178.75,0.8423702316839826
2021-11-12,36.01,36.23,34.1,35.43,405426921.0,14372913690.0,18.18956443925982,43.28581275391808,,,,,,52.73796664578315,42.73549999999999,32.73303335421682,37.632000000000005,38.413,42.73549999999999,350244232.25,1.1575548821903547
2021-11-19,35.58,36.99,35.38,35.91,267844365.0,9669044676.0,20.467315663669332,42.58335439640207,,,,,,51.649251082852906,41.98149999999999,32.31374891714707,37.004000000000005,37.879999999999995,41.98149999999999,336468034.5,0.7960469867457796
2021-11-26,35.85,36.08,35.1,35.13,204585960.0,7281235011.0,19.5164139007209,41.873511120554255,,,,,,50.76689509105745,41.27299999999999,31.77910490894253,35.896,37.56699999999999,41.27299999999999,283043084.75,0.7228085440797896
2021-12-03,34.77,35.28,34.23,34.98,191391705.0,6663347040.0,19.330420554750244,41.21698625193004,,,,,,49.50048390508707,40.522499999999994,31.544516094912915,35.562,37.274,40.522499999999994,267312237.75,0.7159855703239311
2021-12-10,34.9,37.42,34.85,36.6,405354595.0,14754378186.0,27.379814457264622,40.77727327555575,,,,,,48.12933878062786,39.90149999999999,31.67366121937212,35.61,37.059000000000005,39.90149999999999,267294156.25,1.5165112499536735
2021-12-17,36.6,37.34,35.46,35.5,238861366.0,8658754064.0,25.517896209683034,40.27467582074092,,,,,,46.95555323995103,39.30149999999999,31.647446760048954,35.623999999999995,36.628,39.30149999999999,260048406.5,0.9185265513249742
2021-12-24,35.4,36.12,35.23,35.6,193003101.0,6880454666.0,26.01049374538851,39.82946859971797,,,,,,45.44796570288205,38.69449999999999,31.94103429711793,35.562,36.283,38.69449999999999,257152691.75,0.750538910118175
2021-12-31,35.68,38.14,35.6,37.03,416402295.0,15462473683.0,32.84974683122148,39.56285254260197,,,-4.628046387819225,-5.7460836181083454,1.1180372302891204,43.96587852290697,38.21999999999999,32.474121477093014,35.94199999999999,35.919000000000004,38.21999999999999,313405339.25,1.3286381655031105
2022-01-07,37.03,40.4,36.84,40.14,499985766.0,19513119955.0,44.80021607493843,39.61781896711607,,,-4.030641106694212,-5.402995115825519,1.372354009131307,42.502207855545834,37.92199999999999,33.341792144454146,36.974000000000004,36.26800000000001,37.92199999999999,337063132.0,1.4833594022380354
2022-01-14,40.14,41.11,38.22,38.25,349203471.0,13857536343.0,40.12657366704355,39.4875504940574,,,-3.6674245347963392,-5.055880999619683,1.388456464823344,41.689544007014646,37.69299999999999,33.696455992985335,37.304,36.45700000000001,37.69299999999999,364648658.25,0.9576436471091828
2022-01-21,38.0,40.47,37.95,39.1,302348365.0,11864072579.0,43.00625462400004,39.45064092319479,,,-3.273252866958444,-4.699355373087435,1.4261025061289914,41.448326497376264,37.61849999999999,33.788673502623716,38.024,36.824000000000005,37.61849999999999,391984974.25,0.7713264151986816
2022-01-28,39.0,40.09,37.36,37.83,277289079.0,10705236585.0,39.91710609878788,39.29629416860481,,,-3.0284374250118518,-4.365171783472318,1.3367343584604665,40.90302301005419,37.44799999999999,33.992976989945795,38.470000000000006,37.016000000000005,37.44799999999999,357206670.25,0.7762707197094957
2022-02-04,39.0,40.09,37.36,37.83,0.0,0.0,39.91710609878788,39.15664710492816,,,-2.8021183474182294,-4.052561096261501,1.2504427488432714,40.86636206118853,37.42649999999999,33.98663793881145,38.63000000000001,37.286,37.42649999999999,232210228.75,0.0
