date,open,high,low,close,volume,amount,turnover_rate,rsi,ema_20,ema_50,ema_60,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,ma_5,ma_10,ma_20,volume_ma,volume_ratio
2021-10-29,6.75,7.06,6.06,6.14,18022122,11733103456.0,13.78,46.966836247689976,6.583725538251869,,,,,,9.383795835707998,6.7555000000000005,4.127204164292003,7.078,7.793999999999999,6.7555000000000005,14380270.75,1.2532533158320402
2021-11-05,6.12,6.25,5.47,5.49,16312280,9568353360.0,12.47,42.79650576943975,6.479561201275501,,,,,,9.3396280073652,6.786000000000001,4.232371992634804,6.626,7.617999999999998,6.786000000000001,17731541.0,0.9199583950430479
2021-11-12,5.54,5.65,5.2,5.32,15097680,8208099456.0,11.54,41.75231470843229,6.3691268011540245,,,,,,9.345108979544264,6.781500000000001,4.217891020455739,6.180000000000001,7.3909999999999965,6.781500000000001,17474910.75,0.8639632107992311
2021-11-19,5.26,5.37,5.13,5.34,13555220,7121613552.0,10.36,41.93181933090982,6.271114724853641,,,,,,9.330864290526259,6.791500000000002,4.252135709473745,5.806,6.994999999999997,6.791500000000002,15746825.5,0.8608223924244287
2021-11-26,5.32,5.46,5.23,5.27,16404121,8773957808.0,12.54,41.450339844658515,6.175770465343771,,,,,,9.357061463626618,6.762000000000002,4.1669385363733875,5.512,6.567999999999998,6.762000000000002,15342325.25,1.069206963918328
2021-12-03,5.16,5.43,5.05,5.39,14735138,7732592624.0,11.27,42.665731493537294,6.100935182930078,,,,,,9.373274012329952,6.740500000000002,4.107725987670051,5.362,6.219999999999998,6.740500000000002,14948039.75,0.9857572127475778
2021-12-10,5.4,6.66,5.4,6.39,38750888,23927989120.0,29.63,51.669364985493424,6.128465165508166,,,,,,9.375360378495118,6.746,4.116639621504882,5.542,6.083999999999998,6.746,20861341.75,1.857545332624638
2021-12-17,6.39,6.57,5.94,6.16,21380026,13226804208.0,16.35,49.73482956692932,6.131468483078817,,,,,,9.374931045093575,6.7555000000000005,4.136068954906427,5.71,5.9449999999999985,6.7555000000000005,22817543.25,0.9369994729822634
2021-12-24,6.16,6.8,5.95,6.43,26404928,16941710304.0,20.19,52.006506342843615,6.159900056118929,,,,,,9.36939313237119,6.795000000000002,4.220606867628813,5.928,5.866999999999999,6.795000000000002,25317745.0,1.0429415415946404
2021-12-31,6.31,6.32,6.03,6.09,12814582,7875330304.0,9.8,49.00317378717215,6.153242907917127,,,0.16449766702386093,0.4285385008657861,-0.26404083384192517,9.368577978699555,6.784500000000001,4.200422021300447,6.0920000000000005,5.801999999999998,6.784500000000001,24837606.0,0.5159346677775628
2022-01-07,6.11,6.12,5.7,5.99,10552317,6249493056.0,8.07,48.12292879885977,6.137695964305972,,,0.12470665670358283,0.36777213203334547,-0.24306547532976264,9.36660151197501,6.7905000000000015,4.214398488024994,6.212000000000001,5.786999999999998,6.7905000000000015,17787963.25,0.5932279514912985
2022-01-14,5.97,6.38,5.9,5.93,12731445,7826885040.0,9.73,47.570780720560776,6.117915396276832,,,0.08732388045033268,0.3116824817167429,-0.22435860126641022,9.317710172739556,6.724500000000002,4.131289827260447,6.12,5.830999999999998,6.724500000000002,15625818.0,0.8147698251701126
2022-01-21,5.86,6.1,5.76,5.84,8240419,4864233952.0,6.3,46.70512736433569,6.091447263298086,,,0.04986074942057339,0.259318135257509,-0.20945738583693563,9.225583396377232,6.637000000000002,4.048416603622772,6.056,5.882999999999998,6.637000000000002,11084690.75,0.7434054035291873
2022-01-28,5.71,5.77,5.1,5.26,10551770,5804568720.0,8.07,41.468065742728434,6.012261809650649,,,-0.02632672645083911,0.20218916291583938,-0.2285158893666785,8.77987952782225,6.435000000000002,4.090120472177756,5.822,5.874999999999998,6.435000000000002,10518987.75,1.0031164833327237
2022-02-11,5.37,6.38,5.33,6.15,16515550,9976220240.0,12.63,50.61836477080336,6.025379732541063,,,-0.014720598128431739,0.15880721070698517,-0.1735278088354169,8.128717378622222,6.265500000000003,4.402282621377785,5.8340000000000005,5.962999999999997,6.265500000000003,12009796.0,1.3751732335836513
2022-02-18,6.17,6.34,5.91,6.26,10960550,6709580496.0,8.38,51.62495146751025,6.047724519918105,,,0.003315207231042727,0.12770881001179668,-0.12439360278075395,7.5656571916429955,6.135000000000003,4.704342808357011,5.888,6.049999999999997,6.135000000000003,11567072.25,0.9475647565009374
2022-02-25,6.2,6.53,6.06,6.33,18345766,11507533968.0,14.03,52.291408798954045,6.0746078989735235,,,0.022992089410333705,0.10676546589150408,-0.08377337648117038,7.2938682856305626,6.064000000000003,4.834131714369443,5.967999999999999,6.043999999999997,6.064000000000003,14093409.0,1.3017266439936568
2022-03-04,6.46,7.5,6.23,7.11,27003745,18457494800.0,20.65,59.05975573113557,6.173216670499855,,,0.1003686542013984,0.10548610355348295,-0.005117449352084552,7.1768233342682946,6.042000000000003,4.907176665731712,6.2219999999999995,6.138999999999998,6.042000000000003,18206402.75,1.4832004636390899
2022-03-11,7.39,7.43,5.96,6.37,21238811,14045816656.0,16.24,51.5829815956231,6.191957939976059,,,0.10081617756532246,0.10455211835585085,-0.003735940790528386,7.0146132268011305,6.0000000000000036,4.985386773198877,6.443999999999998,6.132999999999997,6.0000000000000036,19387218.0,1.0955058637087591
2022-03-18,6.18,6.3,5.32,5.98,15069807,8692269856.0,11.52,48.12508727973738,6.171771469502149,,,0.06890678786394844,0.09742305225747036,-0.028516264393521923,6.918150615750348,5.962000000000004,5.00584938424966,6.409999999999999,6.121999999999997,5.962000000000004,20414532.25,0.7381901684276896
2022-03-25,6.11,6.34,5.98,6.0,11454816,7040990016.0,8.76,48.316428203271535,6.1554122819305155,,,0.044716732823112615,0.08688178837059882,-0.0421650555474862,6.907879845520839,5.955000000000004,5.002120154479169,6.358,6.122999999999997,5.955000000000004,18691794.75,0.6128259031947695
2022-04-01,5.89,6.18,5.68,5.81,8602513,5101666880.0,6.58,46.55944905221814,6.122515874127609,,,0.010098122944131482,0.07152505528530535,-0.06142693234117387,6.902620094244301,5.9710000000000045,5.039379905755708,6.254,6.110999999999997,5.9710000000000045,14091486.75,0.6104758960228238
2022-04-08,5.74,5.9,5.56,5.72,4394734,2522063712.0,3.36,45.711497906838076,6.084181028972599,,,-0.02431928505728287,0.052356187216787704,-0.07667547227407057,6.882154307625658,5.991000000000004,5.09984569237435,5.976,6.098999999999997,5.991000000000004,9880467.5,0.44479008710873247
2022-04-15,5.65,5.98,5.32,5.72,9400851,5369172976.0,7.19,45.71149790683807,6.049497121451399,,,-0.051007347906740996,0.03168348019208196,-0.08269082809882296,6.860082348952024,6.010000000000003,5.159917651047983,5.845999999999999,6.144999999999997,6.010000000000003,8463228.5,1.1107878039686627
2022-04-22,5.61,5.74,5.1,5.25,7003514,3826181792.0,5.35,41.1702876022035,5.973354538456028,,,-0.10882839603202221,0.003581104947261128,-0.11240950097928334,6.862601780691543,6.009000000000004,5.155398219308465,5.699999999999999,6.054999999999997,6.009000000000004,7350403.0,0.9528068052867306
2022-04-29,5.13,5.14,4.31,4.76,10320103,4809073968.0,7.89,37.03897526319709,5.857796963364978,6.161200000000003,,-0.19197789646029761,-0.03553069533425062,-0.156447201126047,6.957313757813064,5.9775000000000045,4.997686242186945,5.452,5.904999999999997,5.9775000000000045,7779800.5,1.3265254038326562
2022-05-06,4.67,4.75,4.43,4.46,3088173,1417698288.0,2.36,34.74044927760826,5.724673443044503,6.094486274509807,,-0.27886735808974006,-0.08419802788534851,-0.19466933020439153,7.042600619834458,5.881000000000004,4.71939938016555,5.182,5.717999999999997,5.881000000000004,7453160.25,0.4143441032278891
2022-05-13,4.4,4.68,4.32,4.56,6571855,2977525856.0,5.02,36.162546980998926,5.613752162754551,6.034310342176089,,-0.33578796354768237,-0.1345160150178153,-0.20127194852986707,7.088305713496137,5.801000000000004,4.5136942865038705,4.95,5.462999999999997,5.801000000000004,6745911.25,0.9741982597236215
2022-05-20,4.62,5.07,4.45,5.07,7961998,3740061840.0,6.09,42.9862458575109,5.561966242492213,5.996494250326046,,-0.33587347536176626,-0.17478750708660548,-0.16108596827516078,7.023892714364658,5.733000000000004,4.44210728563535,4.82,5.3329999999999975,5.733000000000004,6985532.25,1.1397840157419643
2022-05-27,5.18,5.37,4.86,5.02,11111985,5649306176.0,8.5,42.50652957165306,5.510350409873907,5.958200358156398,,-0.336101457833065,-0.20705029723589738,-0.12905116059716762,6.995227555385144,5.6795000000000035,4.363772444614863,4.774,5.236999999999997,5.6795000000000035,7183502.75,1.5468755823891067
2022-06-02,5.03,5.27,4.94,5.04,6490551,3272378032.0,4.96,42.78159459465632,5.4655551327430585,5.922192500973794,,-0.3308544189392615,-0.2318111215765702,-0.0990432973626913,6.967898199714257,5.632000000000004,4.296101800285752,4.83,5.140999999999997,5.632000000000004,8034097.25,0.8078755830345469
2022-06-10,5.04,5.21,4.95,5.15,12154921,6199282224.0,9.29,44.35834961000959,5.435502262958005,5.891910442112077,,-0.3141981415274291,-0.24828852556674197,-0.06590961596068712,6.93733775517901,5.593000000000005,4.248662244821,4.967999999999999,5.0749999999999975,5.593000000000005,9429863.75,1.288981614395012
2022-06-17,5.08,5.19,4.72,4.99,14260526,7145826368.0,10.9,42.522815483423884,5.393073476009624,5.856541405166506,,-0.31033127869448496,-0.26069707619229054,-0.04963420250219441,6.91451576237218,5.550500000000005,4.1864842376278295,5.053999999999999,5.001999999999997,5.550500000000005,11004495.75,1.2958818217545316
2022-06-24,4.98,4.99,4.61,4.74,10248863,4889877344.0,7.84,39.75472342291733,5.330876002103945,5.812755467708996,,-0.32370816646132905,-0.2732992942460982,-0.05040887221523083,6.928899871831302,5.524500000000004,4.120100128168707,4.9879999999999995,4.903999999999998,5.524500000000004,10788715.25,0.9499613960058868
2022-07-01,4.75,4.99,4.67,4.74,10682049,5142718992.0,8.17,39.75472342291734,5.274602097141665,5.770686625838055,,-0.3304996521309498,-0.2847393658230685,-0.04576028630788126,6.867257230655412,5.454000000000003,4.040742769344595,4.9319999999999995,4.852999999999998,5.454000000000003,11836589.75,0.9024600180976957
2022-07-08,4.7,4.88,4.6,4.67,7622692,3593199984.0,5.83,38.93174251877015,5.217020945032935,5.7275224444326405,5.941666666666668,-0.33763828446890365,-0.29531914955223554,-0.04231913491666811,6.776291353946741,5.374500000000003,3.9727086460532655,4.858,4.8439999999999985,5.374500000000003,10703532.5,0.7121660068767017
2022-07-15,4.64,4.64,4.38,4.38,4975634,2247500446.0,3.8,35.64001733750652,5.137304664553608,5.67467842700391,5.890464480874319,-0.3625174034291936,-0.30875880032762715,-0.05375860310156644,6.670629793022465,5.277000000000003,3.8833702069775398,4.704,4.8359999999999985,5.277000000000003,8382309.5,0.5935874832586413
2022-07-22,4.43,4.72,4.43,4.53,5990465,2745466804.0,4.58,38.534870074881816,5.079466125072312,5.629789076925325,5.845859088058767,-0.36591252622225046,-0.3201895455065518,-0.045722980715698636,6.294849597811249,5.148000000000003,4.001150402188758,4.612,4.832999999999998,5.148000000000003,7317710.0,0.8186256356155136
2022-07-29,4.75,4.78,4.54,4.67,5870041,2726047971.0,4.49,41.19349684181298,5.040469351255901,5.592150289594921,5.807306331073234,-0.3532344882256746,-0.3267985340503764,-0.026435954175298204,6.079564803640089,5.063000000000003,4.046435196359917,4.598000000000001,4.792999999999998,5.063000000000003,6114708.0,0.9599871326643888
2022-08-05,4.63,4.65,4.35,4.49,5573986,2485281828.0,4.26,38.86580548226462,4.988043698755339,5.548928709610806,5.764115959562637,-0.35363506257906163,-0.33216583975611347,-0.021469222822948164,5.941752852080621,4.988500000000003,4.035247147919384,4.548,4.739999999999998,4.988500000000003,5602531.5,0.9949048925472351
2022-08-12,4.46,4.69,4.44,4.66,5425993,2481494602.0,4.15,42.18836729252589,4.956801441731021,5.514068760214304,5.7279154362982885,-0.3363576201199878,-0.33300419582888835,-0.0033534242910994716,5.762743722116148,4.921500000000003,4.080256277883858,4.546,4.701999999999998,4.921500000000003,5715121.25,0.949409953463367
2022-08-19,4.61,4.66,4.47,4.49,5330463,2443918561.0,4.08,39.85564317301293,4.912344161566162,5.473909200990214,5.6873280449442465,-0.3325492806421382,-0.3329132127915383,0.00036393214940011465,5.610231077934296,4.855500000000002,4.100768922065708,4.5680000000000005,4.635999999999998,4.855500000000002,5550120.75,0.9604228880966238
2022-08-26,4.47,4.79,4.43,4.7,9889105,4614395905.0,7.56,43.97657450662285,4.892120908083671,5.443559820559225,5.654956633634599,-0.3090236667419175,-0.32813530358161414,0.019111636839696633,5.4483780940518445,4.804500000000003,4.160621905948161,4.602,4.606999999999998,4.804500000000003,6554886.75,1.508661457804744
2022-09-02,4.62,4.72,4.43,4.45,5609263,2557691979.0,4.29,40.4254886804748,4.850014154932845,5.404596690341216,5.615449858761334,-0.3070133006748854,-0.32391090300026837,0.016897602325382954,5.24692094244046,4.741000000000002,4.2350790575595445,4.558000000000001,4.5779999999999985,4.741000000000002,6563706.0,0.854587789276363
2022-09-09,4.44,5.07,4.43,5.01,13656483,6612843399.0,10.44,50.13819896176284,4.8652509020820975,5.389122310327835,5.595599043719979,-0.2572671357998617,-0.31058214956018704,0.053315013760325325,5.195943251369831,4.729000000000003,4.262056748630174,4.662000000000001,4.604999999999999,4.729000000000003,8621328.5,1.5840346415288549
2022-09-16,5.07,5.09,4.48,4.49,7710939,3700417669.0,5.9,43.109806290069045,4.8295127209314215,5.353862611883606,5.559349894745553,-0.2568418825695744,-0.2998340961620645,0.042992213592490114,5.193557527918824,4.715500000000002,4.23744247208118,4.628,4.586999999999998,4.715500000000002,9216447.5,0.8366498046020443
2022-09-23,4.48,4.54,4.36,4.4,5934227,2648813189.0,4.54,42.01210154007067,4.788606747509381,5.316456234946994,5.521338422786683,-0.2607612211205508,-0.2920195211537618,0.031258300033211006,5.19763400210646,4.712500000000003,4.227365997893546,4.609999999999999,4.588999999999998,4.712500000000003,8227728.0,0.721247347992058
2022-09-30,4.33,4.33,4.01,4.13,6833087,2822006736.0,5.22,38.81868052115836,4.725882295365631,5.269928539458877,5.475720769580563,-0.2823987516534183,-0.2900953672536931,0.007696615600274792,5.235716439994103,4.6910000000000025,4.146283560005902,4.4959999999999996,4.548999999999998,4.6910000000000025,8533684.0,0.8007194782464409
2022-10-14,4.12,4.27,4.04,4.25,5313384,2213103937.0,4.06,40.966426962763144,4.680560171997476,5.229931341833039,5.435533203364806,-0.2865603638754255,-0.28938836657803957,0.002828002702614074,5.197868597384298,4.650000000000003,4.102131402615708,4.4559999999999995,4.506999999999998,4.650000000000003,6447909.25,0.8240475779028683
2022-10-21,4.2,4.24,4.07,4.12,3997045,1665504414.0,3.06,39.35464262340045,4.627173488950097,5.186404622545469,5.392400967188911,-0.29692561146958596,-0.29089581555634886,-0.0060297959132371015,5.171445054705069,4.605000000000003,4.038554945294937,4.278,4.469999999999997,4.605000000000003,5519435.75,0.7241763798047653
2022-10-28,4.13,4.17,3.92,3.92,4624917,1871096665.0,3.54,36.94628515347442,4.559823632859612,5.1367416961711365,5.344125525641733,-0.3176171802516832,-0.2962400884954157,-0.021377091756267452,5.1525859507972624,4.549000000000003,3.9454140492027436,4.164,4.395999999999998,4.549000000000003,5192108.25,0.8907589705973484
2022-11-04,3.88,4.14,3.85,4.12,4677204,1866043042.0,3.58,40.844828584955174,4.517935667825363,5.096869472791877,5.3039902625059385,-0.3142545383544455,-0.2998429784672217,-0.014411559887223813,5.061658665625046,4.497500000000003,3.93334133437496,4.1080000000000005,4.358999999999997,4.497500000000003,4653137.5,1.005172101619606
2022-11-11,4.18,4.38,4.16,4.34,6737117,2874352194.0,5.15,44.88187291879629,4.5009894137467565,5.067188316996117,5.272384024390989,-0.29048888400926653,-0.29797215957563067,0.007483275566364134,4.985096144957672,4.465000000000003,3.944903855042335,4.15,4.322999999999998,4.465000000000003,5009070.75,1.344983398367851
2022-11-18,4.42,4.44,4.28,4.3,4749607,2069596894.0,3.63,44.29004033584893,4.481847564818494,5.0371025006433285,5.240502580968334,-0.2717495379096615,-0.29272763524243683,0.020978097332775336,4.951806446499886,4.443000000000003,3.93419355350012,4.160000000000001,4.307999999999997,4.443000000000003,5197211.25,0.9138760715181627
2022-11-25,4.26,4.5,4.21,4.47,6034991,2649351950.0,4.61,47.46094902955738,4.480719225311971,5.01486318689261,5.2152402012644545,-0.2404095996503166,-0.2822640281240128,0.04185442847369619,4.92007007654343,4.4295000000000035,3.9389299234565773,4.23,4.253999999999997,4.4295000000000035,5549729.75,1.0874387171735704
2022-12-02,4.41,4.59,4.29,4.44,6009924,2685957126.0,4.6,46.95305655415237,4.476841203853689,4.9923195325046645,5.189822489747587,-0.2155089688243308,-0.2689130162640764,0.05340404743974558,4.896104591067495,4.418000000000004,3.939895408932512,4.334000000000001,4.248999999999997,4.418000000000004,5882909.75,1.021590378808718
2022-12-09,4.5,4.97,4.48,4.91,13899761,6683700686.0,10.63,55.065893657330825,4.51809442253429,4.989091315543697,5.18064798188701,-0.15605110742135775,-0.24634063449553265,0.0902895270741749,4.967853608948895,4.444500000000003,3.9211463910511113,4.492000000000001,4.299999999999997,4.444500000000003,7673570.75,1.8113810966035597
2022-12-16,4.84,4.85,4.64,4.74,5274024,2499654453.0,4.03,51.96990029199712,4.539228287054834,4.97932302865963,5.166200507071043,-0.12125020623758864,-0.22132254884394384,0.1000723426063552,4.993014869682822,4.455000000000004,3.9169851303171845,4.572000000000001,4.360999999999997,4.455000000000004,7804675.0,0.6757519051081563
2022-12-23,4.75,4.76,4.4,4.5,3620375,1659137977.0,2.77,47.87734641816769,4.535492259716278,4.960526047143566,5.144357867494943,-0.11174807333021874,-0.19940765374119881,0.08765958041098007,4.975962935435367,4.446500000000003,3.917037064564638,4.612000000000001,4.3859999999999975,4.446500000000003,7201021.0,0.5027585671531857
2022-12-30,4.5,4.7,4.43,4.47,3120014,1417201498.0,2.39,47.375133745979795,4.529254901648061,4.9412897315693085,5.1222477734787155,-0.10542306238193433,-0.18061073546934592,0.07518767308741159,4.974706009036016,4.445500000000004,3.9162939909639913,4.612000000000001,4.420999999999998,4.445500000000004,6478543.5,0.48159188867065567
2023-01-06,4.48,4.55,4.4,4.5,2806114,1257470742.0,2.15,47.962967875599496,4.5264687205387215,4.923984251899924,5.101846207135151,-0.0968730046602655,-0.16386318930752983,0.06699018464726433,4.958263862033287,4.4375000000000036,3.9167361379667196,4.6240000000000006,4.478999999999997,4.4375000000000036,3705131.75,0.757358763288242
2023-01-13,4.52,4.89,4.52,4.87,6136100,2926797908.0,4.69,54.685948223627534,4.55918598524932,4.921867222413653,5.094244692147114,-0.059554606107273145,-0.14300147266747848,0.08344686656020533,5.010224660819651,4.456500000000004,3.902775339180357,4.616000000000001,4.553999999999997,4.456500000000004,3920650.75,1.5650718187535577
2023-01-20,4.91,5.22,4.84,5.2,5648167,2829973908.0,4.32,59.68833182863536,4.620215891416051,4.932774390162137,5.097712079289831,-0.0033130732682371544,-0.11506379278763021,0.11175071951939305,5.116173932031102,4.481500000000004,3.8468260679689057,4.708,4.639999999999998,4.481500000000004,4427598.75,1.275672733442704
2023-02-03,5.29,5.64,5.18,5.35,7750042,4175389515.0,5.93,61.75504520440443,4.689719139852618,4.949136178783229,5.105983814395082,0.05275437352323831,-0.0815001595254565,0.1342545330486948,5.264992383169799,4.526500000000004,3.7880076168302086,4.878,4.744999999999998,4.526500000000004,5585105.75,1.3876267248834098
2023-02-10,5.29,5.41,5.21,5.27,3770661,2003080304.0,2.88,59.98859428025699,4.744983983676178,4.961719073732906,5.111361394250981,0.08969890450204954,-0.04726034671995529,0.13695925122200484,5.319563458956925,4.539500000000003,3.7594365410430806,5.038,4.824999999999998,4.539500000000003,5826242.5,0.6471857290526442
2023-02-17,5.25,5.56,5.22,5.34,5431152,2939129840.0,4.15,61.03875246897918,4.8016521757070185,4.976553619861027,5.118857741980457,0.12320588570194957,-0.013167100235574316,0.1363729859375239,5.435782173625002,4.582000000000003,3.7282178263750043,5.206,4.914999999999999,4.582000000000003,5650005.5,0.9612649049633668
2023-02-24,5.45,5.81,5.44,5.49,6435279,3621604351.0,4.92,63.26381813450431,4.8672091113539695,4.99668877202334,5.131026340604048,0.16001955033774617,0.021470229879089784,0.1385493204586564,5.572091256906475,4.636500000000003,3.7009087430935312,5.33,4.973,4.636500000000003,5846783.5,1.1006528632366839
2023-03-03,5.46,5.76,5.42,5.72,4545552,2548513329.0,3.48,66.4296450785099,4.94842729122502,5.025053918218504,5.150336952387522,0.20538615880923672,0.05825341566511917,0.14713274314411756,5.732629726104764,4.716000000000003,3.6993702738952416,5.433999999999999,5.071,4.716000000000003,5045661.0,0.9008833530433377
2023-03-10,5.73,5.88,5.42,5.46,5554649,3145604658.0,4.25,60.12213774401371,4.997148501584542,5.0421106273079745,5.160489839194488,0.2178484741779636,0.09017242736768806,0.12767604681027556,5.818695279206274,4.776500000000003,3.734304720793732,5.456,5.167,4.776500000000003,5491658.0,1.011470306417479
2023-03-17,5.44,5.8,5.37,5.54,6341767,3532821344.0,4.85,61.33853508001352,5.048848644290776,5.061635700746877,5.1729327952864725,0.23151155916283006,0.11844025372671646,0.1130713054361136,5.894588821447279,4.847500000000003,3.800411178552727,5.51,5.273999999999999,4.847500000000003,5719311.75,1.1088339431750682
2023-03-24,5.55,5.7,5.3,5.62,5966203,3294746452.0,4.56,62.56815121284707,5.103244011501178,5.083532339933274,5.187590736424621,0.24595971339128297,0.14394414565962976,0.10201556773165321,5.9398703390510565,4.932500000000003,3.9251296609489486,5.566000000000001,5.385999999999999,4.932500000000003,5602042.75,1.0650049037915679
2023-03-31,5.58,5.59,5.26,5.52,3789537,2058729573.0,2.9,59.99933870693327,5.142935058024875,5.1006487187594205,5.198489400804141,0.24649932467122415,0.16445518146194865,0.0820441432092755,5.96800245986214,5.002500000000003,4.036997540137866,5.572000000000001,5.450999999999999,5.002500000000003,5413039.0,0.7000756876128179
2023-04-07,5.48,5.81,5.45,5.72,3935746,2223501522.0,3.01,63.2491706809989,5.197893623927268,5.124937004298267,5.215588108974497,0.2600674038829016,0.18357762594613924,0.07648977793676237,6.034999351323018,5.071500000000002,4.108000648676986,5.572000000000001,5.502999999999998,5.071500000000002,5008313.25,0.7858426187699022
2023-04-14,5.7,6.41,5.7,6.36,7880146,4833093323.0,6.03,71.28798604941558,5.30857042164848,5.173370847266962,5.253109810319596,0.31878806532928206,0.2106197138227678,0.10816835150651424,6.22278383560935,5.174500000000003,4.126216164390655,5.752000000000001,5.603999999999998,5.174500000000003,5392908.0,1.461205345984022
2023-04-21,6.32,6.76,6.28,6.34,7228736,4710978416.0,5.53,70.76704250413634,5.406801810062911,5.219121010119237,5.288745554243543,0.35956592754135475,0.2404089565664852,0.11915697097486955,6.379910068305819,5.2680000000000025,4.1560899316941855,5.912000000000001,5.7109999999999985,5.2680000000000025,5708541.25,1.2663017894457713
2023-04-28,6.34,6.5,6.06,6.39,6098843,3813900236.0,4.66,71.33108301178835,5.500439732914062,5.265037833251816,5.324852257383099,0.3914053816671519,0.27060824158661856,0.12079714008053333,6.511352957407646,5.365500000000003,4.219647042592359,6.066000000000001,5.815999999999998,5.365500000000003,6285867.75,0.9702467889178865
2023-05-05,6.33,6.53,6.23,6.32,2598879,1655955238.0,1.99,69.31468837420628,5.578493091684152,5.306408898614491,5.357480052222997,0.40630631715981735,0.2977478567012583,0.10855846045855905,6.633420561039365,5.436000000000003,4.23857943896064,6.226000000000001,5.898999999999998,5.436000000000003,5951651.0,0.43666522112939754
2023-05-12,6.32,6.6,5.74,5.79,7356176,4576176668.0,5.62,56.33079089367084,5.598636606761851,5.325373255531569,5.371661034117325,0.3710713655696285,0.3124125584749323,0.058658807094696175,6.650812780623097,5.488500000000004,4.32618721937691,6.24,5.905999999999998,5.488500000000004,5820658.5,1.2638047739787517
