date,open,high,low,close,volume,amount,rsi,ema_20,ema_50,ema_60,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,ma_5,ma_10,ma_20,volume_ma,volume_ratio
2021-05-14,19.75,19.77,19.55,19.65,42437336.0,832625097.0,,,,,,,,,,,,,,,
2021-05-21,19.66,19.9,19.31,19.6,212365906.0,4164628124.0,,,,,,,,,,,,,,,
2021-05-28,19.61,19.84,19.18,19.67,283399945.0,5524982986.0,,,,,,,,,,,,,,,
2021-06-04,19.74,20.07,19.55,19.87,197231536.0,3911873825.0,,,,,,,,,,,,,,,
2021-06-11,19.87,20.83,19.66,20.69,272775106.0,5522694165.0,,,,,,,,,,,,,,,
2021-06-18,20.69,20.75,20.06,20.08,177544504.0,3623087125.0,,,,,,,,,,,,,,,
2021-06-25,20.12,20.72,19.8,20.64,201762446.0,4078936587.0,,,,,,,,,,,,,,,
2021-07-02,20.82,21.45,20.25,20.3,201560148.0,4171294084.0,,,,,,,,,,,,,,,
2021-07-09,20.3,20.72,19.95,20.31,169863412.0,3437323185.0,,,,,,,,,,,,,,,
2021-07-16,20.38,20.42,19.18,19.29,214402396.0,4267457891.0,,,,,,,,,,,,,,,
2021-07-23,19.27,19.44,18.63,18.79,206116223.0,3921065131.0,,,,,,,,,,,,,,,
2021-07-30,18.69,19.0,18.19,19.0,237454568.0,4426821281.0,,,,,,,,,,,,,,,
2021-08-06,18.97,19.27,18.58,19.05,203380713.0,3851182326.0,,,,,,,,,,,,,,,
2021-08-13,19.02,19.86,19.0,19.6,157676812.0,3075011695.0,,,,,,,,,,,,,,,
2021-08-20,19.64,20.07,19.44,19.85,158006558.0,3117311934.0,,,,,,,,,,,,,,,
2021-08-27,19.87,20.28,19.42,19.53,154275937.0,3060615973.0,,,,,,,,,,,,,,,
2021-09-03,19.42,20.15,18.9,20.06,210302376.0,4122448011.0,,,,,,,,,,,,,,,
2021-09-10,20.07,20.53,19.88,20.4,225833581.0,4567549829.0,,,,,,,,,,,,,,,
2021-09-17,20.37,20.65,19.63,20.31,207913915.0,4183328681.0,,,,,,,,,,,,,,,
2021-09-24,20.27,21.93,20.25,21.09,288899914.0,6152618186.0,,,,,,,,,,,,,,,
2021-10-01,21.46,22.28,21.11,22.0,403437826.0,8755275678.0,,,,,,,,,,,,,,,
2021-10-08,22.5,22.51,21.69,21.95,79536810.0,1743026209.0,,,,,,,,,,,,,,,
2021-10-15,22.1,22.17,20.5,20.85,234282333.0,4949442947.0,,,,,,,,,,,,,,,
2021-10-22,20.85,21.4,20.74,21.0,215399300.0,4528866142.0,,,,,,,,,,,,,,,
2021-10-29,20.94,21.35,20.86,21.25,198005048.0,4179285575.0,,,,,,,,,,,,,,,
2021-11-05,21.11,21.43,20.65,20.66,201407502.0,4236804553.0,,,,,,,,,,,,,,,
2021-11-12,20.73,20.74,19.8,19.97,192921845.0,3890566580.0,,,,,,,,,,,,,,,
2021-11-19,20.07,20.27,19.92,20.21,162464413.0,3260928482.0,,,,,,,,,,,,,,,
2021-11-26,20.22,20.28,19.49,19.53,182760488.0,3622368622.0,,,,,,,,,,,,,,,
2021-12-03,20.22,20.28,19.49,19.53,0.0,0.0,,,,,,,,,,,,,,,
2021-12-10,20.22,20.28,19.49,19.53,0.0,0.0,,,,,,,,,,,,,,,
2021-12-17,21.47,22.18,20.35,21.91,589595118.0,12624176617.0,,,,,,,,,,,,,,,
2021-12-24,21.74,23.03,21.49,22.37,198885732.0,4396016673.0,,,,,,,,,,,,,,,
2021-12-31,22.35,22.82,22.06,22.7,167879456.0,3763378097.0,,,,,,,,,,,,,,,
2022-01-07,22.79,22.93,21.89,22.16,189903420.0,4269826503.0,,,,,,,,,,,,,,,
2022-01-14,22.12,22.99,22.02,22.45,188065230.0,4218573896.0,,,,,,,,,,,,,,,
2022-01-21,22.45,23.52,22.44,22.98,209397222.0,4806217421.0,,,,,,,,,,,,,,,
2022-01-28,22.98,23.18,21.9,21.92,146935336.0,3306985262.0,,,,,,,,,,,,,,,
