date,open,high,low,close,volume,amount,rsi,ema_20,ema_50,ema_60,macd,macd_signal,macd_histogram,bb_upper,bb_middle,bb_lower,ma_5,ma_10,ma_20,volume_ma,volume_ratio
2022-05-20,16.81,17.2,15.76,16.92,121550437.0,1988345996.0,,,,,,,,,,,,,,,
2022-05-27,17.0,18.18,15.95,16.92,223722704.0,3803746073.0,,,,,,,,,,,,,,,
2022-06-03,16.93,17.16,16.1,16.16,97998818.0,1625210123.0,,,,,,,,,,,,,,,
2022-06-10,16.18,16.76,14.84,15.56,210266322.0,3316424410.0,,,,,,,,,,,,,,163384570.25,1.2869411210511783
2022-06-17,15.36,16.64,15.27,16.55,156510165.0,2499008518.0,,,,,,,,,,,16.422,,,172124502.25,0.9092846338209236
2022-06-24,16.65,17.67,15.88,16.27,212584956.0,3566675768.0,,,,,,,,,,,16.291999999999998,,,169340065.25,1.2553730606289584
2022-07-01,16.26,16.88,15.69,15.9,165617628.0,2665600424.0,,,,,,,,,,,16.088,,,186244767.75,0.889247145038253
2022-07-08,15.9,17.58,15.8,16.3,213057562.0,3567040303.0,,,,,,,,,,,16.116,,,186942577.75,1.1396952185227904
2022-07-15,16.34,17.71,15.5,17.71,239688214.0,3990880808.0,,,,,,,,,,,16.546,,,207737090.0,1.153805581853486
2022-07-22,17.9,20.13,16.46,18.65,465355823.0,8506704784.0,,,,,,,,,,,16.965999999999998,16.694000000000003,,270929806.75,1.7176250504965895
2022-07-29,18.5,18.81,17.48,17.57,158256065.0,2861053176.0,,,,,,,,,,,17.226,16.759000000000004,,269089416.0,0.5881170183222665
2022-08-05,17.42,20.4,17.42,20.2,248441371.0,4651378292.0,,,,,,,,,,,18.086,17.087,,277935368.25,0.8938818134744534
2022-08-12,20.3,22.44,19.77,21.34,201134824.0,4179598188.0,,,,,,,,,,,19.094,17.605,,268297020.75,0.7496722231120787
2022-08-19,21.34,21.67,20.28,20.41,156932993.0,3292216315.0,,,,,,,,,,,19.633999999999997,18.09,,191191313.25,0.8208165440800956
2022-08-26,20.19,21.5,19.7,19.91,152247223.0,3129104740.0,62.42726517040731,,,,,,,,,,19.885999999999996,18.426,,189689102.75,0.8026144928349079
2022-09-02,19.6,19.81,18.4,18.63,138834647.0,2619983124.0,56.00940852504158,,,,,,,,,,20.097999999999995,18.662,,162287421.75,0.8554861831120316
2022-09-09,18.56,18.95,17.68,18.33,127870798.0,2336715689.0,54.592808936567394,,,,,,,,,,19.723999999999997,18.904999999999994,,143971415.25,0.8881679587434631
2022-09-16,18.38,18.42,16.83,16.87,95209295.0,1670645247.0,48.20314802961112,,,,,,,,,,18.829999999999995,18.961999999999996,,128540490.75,0.7406949704678951
2022-09-23,16.96,16.98,15.92,16.33,84630937.0,1393102052.0,46.05603690252744,,,,,,,,,,18.013999999999996,18.823999999999995,,111636419.25,0.7580943348825656
