ex_date,dividend_amount,bonus_ratio,transfer_ratio,allotment_ratio,allotment_price
2008-06-17,0.162,0.0,0.0,0,0
2009-07-01,0.261,0.0,0.0,0,0
2011-06-21,0.081,0.0,0.0,0,0
2021-07-14,0.0,0.0,0.03,0,0
2022-06-21,0.87,0.0,0.0,0,0
2022-12-14,2.01,0.0,0.0,0,0
2023-06-28,1.39,0.0,0.0,0,0
2023-12-20,0.51,0.0,0.0,0,0
2024-06-20,0.23,0.0,0.0,0,0
2024-10-10,0.52,0.0,0.0,0,0
2025-06-25,1.03,0.0,0.0,0,0
2025-10-24,0.56,0.0,0.0,0,0
,0.0,0.0,0.03,0,0
,0.0,0.0,0.03,0,0
